market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders
5.0,2015-02-08 04:03:35,2015-02-08 05:10:29,4919,47,1.0,5,4424,4,269,1299,31.0,18.0,24.0
5.0,2015-02-14 04:12:15,2015-02-14 05:28:40,4919,47,1.0,2,2298,2,1069,1229,27.0,27.0,46.0
2.0,2015-02-07 04:03:21,2015-02-07 05:17:27,4919,50,5.0,4,3516,3,399,1199,28.0,27.0,51.0
5.0,2015-02-03 00:59:12,2015-02-03 01:43:45,4919,47,1.0,5,3575,5,319,1069,12.0,13.0,17.0
5.0,2015-02-06 20:41:18,2015-02-06 21:24:10,4919,47,1.0,2,939,2,239,700,21.0,16.0,16.0
5.0,2015-02-11 00:54:44,2015-02-11 03:23:35,4919,47,1.0,5,2245,4,199,719,12.0,10.0,10.0
5.0,2015-02-05 01:32:19,2015-02-05 02:17:05,4919,47,1.0,3,2496,3,199,1199,18.0,16.0,17.0
5.0,2015-01-26 22:54:58,2015-01-26 23:45:48,4919,47,1.0,1,959,1,959,959,3.0,8.0,5.0
5.0,2015-02-15 02:31:05,2015-02-15 03:48:52,4919,47,1.0,2,2529,2,529,2000,24.0,22.0,33.0
2.0,2015-02-03 20:05:28,2015-02-03 20:50:12,3129,4,3.0,1,1329,1,1209,1209,42.0,44.0,63.0
2.0,2015-02-04 05:19:22,2015-02-04 06:00:16,3129,4,3.0,1,891,1,891,891,30.0,28.0,31.0
2.0,2015-01-23 05:52:11,2015-01-23 06:37:19,3129,4,3.0,1,939,1,889,889,20.0,22.0,25.0
2.0,2015-02-11 02:07:41,2015-02-11 02:53:43,3129,4,3.0,1,1019,1,1019,1019,103.0,65.0,95.0
2.0,2015-02-12 02:40:22,2015-02-12 03:29:11,3129,4,3.0,3,1437,3,89,1119,127.0,85.0,157.0
2.0,2015-02-16 23:18:32,2015-02-16 23:54:45,3129,4,3.0,1,1099,1,1099,1099,24.0,24.0,34.0
2.0,2015-02-08 02:34:21,2015-02-08 03:22:23,3129,4,3.0,3,3178,3,0,2949,135.0,106.0,189.0
2.0,2015-01-24 04:32:48,2015-01-24 05:26:11,3129,4,3.0,4,1530,4,89,891,77.0,79.0,118.0
4.0,2015-01-30 01:33:18,2015-01-30 02:08:04,3129,28,5.0,4,2000,3,89,891,95.0,85.0,97.0
3.0,2015-02-18 00:58:44,2015-02-18 02:04:38,3129,50,3.0,3,1357,2,69,1219,47.0,40.0,40.0
2.0,2015-02-03 23:43:25,2015-02-04 00:23:18,3129,4,3.0,1,1179,1,1179,1179,23.0,23.0,34.0
2.0,2015-02-01 05:45:16,2015-02-01 06:39:09,3129,4,3.0,5,3539,4,221,2369,43.0,51.0,68.0
2.0,2015-01-23 20:15:00,2015-01-23 21:06:55,3129,4,3.0,1,7579,1,7398,7513,37.0,34.0,41.0
2.0,2015-02-06 02:56:33,2015-02-06 03:37:16,3129,4,3.0,2,848,2,89,759,147.0,85.0,134.0
2.0,2015-02-14 03:18:47,2015-02-14 04:25:43,3129,4,3.0,3,1917,3,349,1219,146.0,139.0,272.0
2.0,2015-02-05 03:55:01,2015-02-05 04:42:19,3129,4,3.0,1,1299,1,1179,1179,74.0,73.0,143.0
2.0,2015-01-28 02:35:53,2015-01-28 03:25:07,3129,6,1.0,4,2483,3,89,1612,91.0,87.0,114.0
2.0,2015-02-13 20:28:25,2015-02-13 21:02:21,3129,4,3.0,4,1296,3,79,819,75.0,68.0,94.0
2.0,2015-02-15 01:38:57,2015-02-15 02:28:13,3129,4,3.0,2,4138,2,79,4059,116.0,95.0,122.0
2.0,2015-01-28 00:54:13,2015-01-28 01:35:20,3129,4,3.0,3,2897,3,129,2419,50.0,50.0,52.0
2.0,2015-02-11 04:36:01,2015-02-11 05:20:14,3129,4,3.0,5,2705,4,89,1139,43.0,56.0,58.0
2.0,2015-02-02 05:34:23,2015-02-02 06:12:43,3129,4,3.0,1,1379,1,1209,1209,34.0,35.0,61.0
2.0,2015-02-01 03:24:01,2015-02-01 04:31:59,3129,4,3.0,2,2154,2,89,2065,106.0,109.0,190.0
2.0,2015-02-14 04:43:14,2015-02-14 05:55:00,3129,4,3.0,1,1229,1,1099,1099,105.0,105.0,161.0
2.0,2015-02-16 01:10:41,2015-02-16 02:14:34,3129,4,3.0,3,1830,3,79,1502,99.0,94.0,129.0
2.0,2015-02-12 19:51:27,2015-02-12 20:30:27,3129,4,3.0,1,1619,1,1619,1619,59.0,56.0,89.0
2.0,2015-01-29 01:41:56,2015-01-29 02:40:05,3129,4,3.0,2,1449,2,229,1220,93.0,90.0,112.0
2.0,2015-02-14 05:01:51,2015-02-14 05:49:59,3129,4,3.0,2,1468,2,249,1219,88.0,87.0,152.0
4.0,2015-02-07 17:47:26,2015-02-07 18:39:02,1338,60,3.0,4,980,3,100,445,14.0,10.0,9.0
4.0,2015-02-12 18:35:58,2015-02-12 18:55:25,1338,60,3.0,3,1362,3,204,632,23.0,19.0,25.0
4.0,2015-02-03 18:42:22,2015-02-03 19:11:35,1338,60,3.0,6,1635,5,160,645,27.0,12.0,13.0
4.0,2015-01-25 20:09:51,2015-01-25 20:51:55,1338,60,3.0,3,600,3,150,250,54.0,100.0,47.0
4.0,2015-01-25 16:07:33,2015-01-25 16:44:36,1338,60,3.0,3,1440,2,220,585,7.0,54.0,8.0
4.0,2015-01-31 19:40:55,2015-01-31 20:08:18,1338,60,3.0,3,1425,3,190,690,42.0,41.0,48.0
4.0,2015-02-15 18:22:59,2015-02-15 19:16:32,1338,60,3.0,15,4595,12,100,690,19.0,10.0,11.0
4.0,2015-01-28 22:44:47,2015-01-28 23:37:55,1338,60,3.0,8,3120,5,120,690,29.0,10.0,10.0
4.0,2015-01-31 16:09:59,2015-01-31 16:49:00,1338,60,3.0,2,1440,1,720,720,4.0,3.0,5.0
4.0,2015-02-17 21:09:46,2015-02-17 21:49:16,1338,60,3.0,2,1105,2,300,755,46.0,46.0,57.0
4.0,2015-02-17 17:37:11,2015-02-17 18:16:34,1338,60,3.0,3,1225,3,200,645,8.0,6.0,6.0
4.0,2015-02-07 17:37:51,2015-02-07 18:15:52,1338,60,3.0,5,1685,5,120,645,15.0,8.0,8.0
4.0,2015-02-10 21:13:25,2015-02-10 21:52:40,1338,60,3.0,3,1365,3,200,720,31.0,45.0,46.0
4.0,2015-02-17 22:44:58,2015-02-17 23:01:15,1338,60,3.0,1,765,1,765,765,9.0,9.0,14.0
4.0,2015-01-29 18:26:47,2015-01-29 18:58:09,1338,60,3.0,11,1445,8,120,375,23.0,14.0,8.0
4.0,2015-02-09 16:58:21,2015-02-09 17:30:35,1338,60,3.0,2,470,2,220,250,5.0,5.0,4.0
4.0,2015-01-29 17:35:15,2015-01-29 17:58:54,1338,60,3.0,3,360,1,120,120,15.0,3.0,3.0
5.0,2015-01-23 21:17:32,2015-01-23 22:06:27,1338,57,1.0,6,2439,6,117,870,54.0,52.0,57.0
4.0,2015-02-14 20:59:08,2015-02-14 21:35:07,1338,60,3.0,10,3240,7,100,765,51.0,49.0,59.0
4.0,2015-02-15 17:04:24,2015-02-15 17:37:13,1338,60,3.0,5,2730,2,510,690,9.0,9.0,11.0
5.0,2015-01-23 18:52:43,2015-01-23 19:13:45,1338,40,1.0,3,900,3,150,500,43.0,35.0,33.0
4.0,2015-02-09 16:30:03,2015-02-09 17:00:00,1338,60,3.0,2,735,2,150,585,7.0,3.0,0.0
4.0,2015-01-28 18:25:40,2015-01-28 19:03:20,1338,60,3.0,2,750,2,200,500,25.0,6.0,6.0
4.0,2015-02-09 17:09:00,2015-02-09 18:24:17,1338,60,3.0,5,2140,4,160,780,5.0,5.0,6.0
4.0,2015-01-31 19:45:22,2015-01-31 20:20:38,1338,60,3.0,1,425,1,375,375,42.0,42.0,50.0
4.0,2015-01-22 17:23:13,2015-01-22 18:11:09,1338,60,3.0,3,710,2,160,250,9.0,6.0,7.0
4.0,2015-02-01 02:07:53,2015-02-01 02:48:58,5380,57,5.0,3,2775,3,650,950,42.0,43.0,52.0
1.0,2015-02-04 00:31:06,2015-02-04 01:14:08,5380,13,1.0,2,3424,2,1167,1453,20.0,19.0,25.0
1.0,2015-02-03 00:55:05,2015-02-03 01:52:58,5380,13,1.0,2,1750,2,550,1200,13.0,13.0,25.0
1.0,2015-02-02 20:17:31,2015-02-02 21:35:20,5380,13,3.0,2,2275,2,700,950,18.0,20.0,33.0
1.0,2015-02-11 01:52:57,2015-02-11 02:45:52,5380,13,1.0,3,3550,2,325,950,40.0,40.0,45.0
1.0,2015-01-28 00:38:01,2015-01-28 01:44:13,5380,13,1.0,4,3500,2,600,950,18.0,12.0,11.0
3.0,2015-01-23 22:56:12,2015-01-23 23:44:13,4374,50,1.0,2,1195,2,445,455,37.0,34.0,41.0
6.0,2015-02-04 03:35:03,2015-02-04 04:08:22,69,32,1.0,3,3000,3,600,1700,37.0,34.0,41.0
1.0,2015-02-15 20:41:25,2015-02-15 21:09:55,1907,10,1.0,2,1600,2,650,950,10.0,5.0,6.0
2.0,2015-02-16 22:16:01,2015-02-16 22:46:15,1907,28,4.0,2,2200,2,1000,1200,5.0,4.0,5.0
1.0,2015-01-22 22:20:03,2015-01-22 22:39:18,1907,10,1.0,1,1000,1,1000,1000,37.0,34.0,41.0
1.0,2015-02-14 15:57:18,2015-02-14 16:28:12,1907,10,1.0,2,1100,2,450,650,2.0,0.0,0.0
1.0,2015-02-05 20:08:38,2015-02-05 20:34:10,1907,10,1.0,1,1000,1,1000,1000,8.0,7.0,7.0
1.0,2015-02-02 23:27:37,2015-02-02 23:59:01,1907,10,1.0,2,2000,2,950,1050,6.0,6.0,6.0
6.0,2015-02-14 22:13:14,2015-02-14 22:53:53,5923,36,3.0,5,2050,3,250,1000,37.0,34.0,41.0
6.0,2015-02-15 21:51:57,2015-02-15 22:20:29,5923,36,3.0,1,1000,1,1000,1000,37.0,34.0,41.0
1.0,2015-02-05 05:00:30,2015-02-05 05:53:18,883,28,4.0,5,675,2,129,159,4.0,6.0,6.0
1.0,2015-02-09 23:32:08,2015-02-10 01:02:03,883,28,4.0,11,1194,7,0,229,2.0,2.0,0.0
3.0,2015-01-24 23:33:07,2015-01-25 00:05:12,883,4,1.0,5,677,5,0,249,2.0,2.0,3.0
1.0,2015-02-03 18:57:19,2015-02-03 19:22:04,883,28,4.0,5,1095,5,169,249,3.0,2.0,2.0
1.0,2015-01-28 02:14:20,2015-01-28 02:53:30,883,28,4.0,4,1117,4,100,299,5.0,6.0,7.0
1.0,2015-01-28 00:49:21,2015-01-28 01:28:23,883,28,4.0,7,1193,3,129,299,3.0,2.0,0.0
1.0,2015-01-31 17:32:31,2015-01-31 18:04:30,883,28,4.0,3,617,2,258,365,6.0,6.0,-6.0
1.0,2015-01-28 02:32:18,2015-01-28 03:09:03,883,28,4.0,26,1634,6,0,499,8.0,8.0,8.0
1.0,2015-02-16 21:25:45,2015-02-16 21:59:36,883,28,4.0,42,1273,5,0,319,4.0,4.0,5.0
1.0,2015-02-05 02:25:47,2015-02-05 03:32:45,883,24,5.0,7,1423,4,159,319,5.0,7.0,8.0
3.0,2015-02-04 02:33:11,2015-02-04 03:02:44,4139,47,1.0,4,2245,3,340,835,3.0,3.0,4.0
3.0,2015-02-02 05:05:02,2015-02-02 05:52:09,4139,47,1.0,5,1745,2,235,805,2.0,4.0,8.0
4.0,2015-01-27 21:17:27,2015-01-27 21:57:45,5701,51,5.0,1,899,1,899,899,51.0,22.0,21.0
4.0,2015-02-07 04:06:58,2015-02-07 04:46:48,5701,51,5.0,2,949,2,150,799,102.0,115.0,169.0
4.0,2015-01-22 20:35:35,2015-01-22 21:23:59,5701,51,5.0,5,3995,4,499,799,65.0,69.0,71.0
4.0,2015-02-07 04:52:05,2015-02-07 05:43:25,5701,39,4.0,2,1548,2,699,849,74.0,62.0,77.0
4.0,2015-01-30 02:46:15,2015-01-30 03:32:38,5701,51,5.0,3,1299,2,250,799,98.0,93.0,152.0
4.0,2015-01-26 02:14:12,2015-01-26 02:54:45,5701,51,5.0,8,3899,8,125,799,64.0,112.0,57.0
4.0,2015-02-03 05:17:24,2015-02-03 05:58:13,5701,51,5.0,10,4688,6,200,899,36.0,37.0,45.0
3.0,2015-02-15 00:42:56,2015-02-15 01:38:49,5701,50,5.0,6,2872,6,150,799,31.0,31.0,36.0
6.0,2015-01-30 03:57:48,2015-01-30 04:31:57,5701,40,3.0,2,1598,1,799,799,86.0,78.0,115.0
4.0,2015-02-02 01:39:13,2015-02-02 02:29:02,5701,51,5.0,6,3646,5,125,899,55.0,51.0,85.0
4.0,2015-01-24 21:23:31,2015-01-24 22:19:41,5701,51,5.0,3,1948,3,150,999,46.0,84.0,48.0
4.0,2015-01-24 02:22:54,2015-01-24 03:21:09,5701,51,5.0,3,1199,3,150,799,126.0,106.0,178.0
4.0,2015-02-15 03:35:56,2015-02-15 04:50:16,5701,51,5.0,5,2796,5,200,799,96.0,96.0,150.0
4.0,2015-02-12 20:46:36,2015-02-12 21:19:58,5701,51,5.0,2,2298,2,1099,1199,59.0,62.0,71.0
4.0,2015-01-22 04:25:57,2015-01-22 05:07:06,5701,51,5.0,1,999,1,999,999,71.0,53.0,58.0
4.0,2015-01-24 02:38:33,2015-01-24 03:41:40,5701,51,5.0,2,1198,2,399,799,127.0,122.0,195.0
4.0,2015-02-14 21:26:43,2015-02-14 22:09:15,5701,51,5.0,4,2096,2,399,899,42.0,31.0,33.0
4.0,2015-02-01 23:32:02,2015-02-02 00:18:33,5701,51,5.0,5,3546,5,150,1299,33.0,26.0,26.0
4.0,2015-02-07 03:42:53,2015-02-07 04:42:39,5701,51,5.0,12,3947,4,150,799,120.0,121.0,197.0
4.0,2015-01-25 22:06:24,2015-01-25 22:35:56,5701,51,5.0,2,1898,2,699,1199,41.0,91.0,38.0
4.0,2015-02-16 04:49:46,2015-02-16 05:19:11,5701,51,5.0,1,799,1,799,799,33.0,32.0,41.0
4.0,2015-02-09 02:56:38,2015-02-09 03:45:48,5701,51,5.0,1,1199,1,1199,1199,87.0,86.0,137.0
4.0,2015-02-16 05:21:37,2015-02-16 05:41:35,5701,51,5.0,1,1099,1,1099,1099,26.0,23.0,27.0
4.0,2015-01-28 02:56:29,2015-01-28 03:36:31,5701,51,5.0,5,3145,4,399,849,88.0,87.0,121.0
4.0,2015-02-14 23:56:41,2015-02-15 00:23:23,5701,51,5.0,2,999,2,200,799,23.0,23.0,27.0
4.0,2015-02-05 04:42:32,2015-02-05 05:34:52,5701,51,5.0,2,1598,2,399,1199,40.0,50.0,97.0
4.0,2015-02-15 21:20:57,2015-02-16 01:10:31,5701,51,5.0,2,1349,2,150,1199,46.0,44.0,60.0
2.0,2015-02-03 03:01:53,2015-02-03 03:49:03,3377,47,3.0,2,1680,2,825,855,93.0,94.0,163.0
2.0,2015-02-10 00:50:15,2015-02-10 01:20:34,3377,47,3.0,3,1705,3,325,825,36.0,35.0,59.0
2.0,2015-02-16 21:35:29,2015-02-16 21:54:27,3377,47,3.0,1,1255,1,1255,1255,42.0,41.0,45.0
2.0,2015-01-28 02:12:53,2015-01-28 02:57:00,3377,47,3.0,3,1205,2,255,695,96.0,84.0,115.0
2.0,2015-01-29 03:47:46,2015-01-29 04:29:08,3377,47,3.0,4,3640,2,825,995,84.0,73.0,104.0
2.0,2015-02-18 01:32:44,2015-02-18 02:05:36,3377,47,3.0,1,945,1,795,795,80.0,71.0,83.0
2.0,2015-01-21 19:54:02,2015-01-21 20:33:41,3377,47,3.0,2,1750,2,795,855,50.0,48.0,65.0
2.0,2015-01-24 03:26:09,2015-01-24 04:40:11,3377,47,3.0,2,1530,2,675,855,129.0,134.0,253.0
2.0,2015-01-24 02:54:56,2015-01-24 03:47:55,3377,47,3.0,3,1715,3,195,995,131.0,130.0,230.0
2.0,2015-02-18 00:40:12,2015-02-18 01:16:59,3377,47,3.0,5,3750,4,195,1055,39.0,36.0,38.0
2.0,2015-02-06 01:12:17,2015-02-06 01:32:31,3377,47,3.0,1,870,1,795,795,94.0,64.0,67.0
2.0,2015-01-24 19:16:50,2015-01-24 20:06:54,3377,47,3.0,3,2385,1,795,795,39.0,47.0,44.0
2.0,2015-02-05 04:08:11,2015-02-05 04:58:11,3377,47,3.0,9,2045,5,50,995,57.0,71.0,139.0
2.0,2015-01-31 00:07:41,2015-01-31 00:32:01,3377,47,3.0,2,1495,2,525,795,38.0,34.0,43.0
2.0,2015-02-07 22:08:29,2015-02-07 22:57:09,3377,47,3.0,5,2300,5,50,795,51.0,58.0,72.0
2.0,2015-02-15 01:22:48,2015-02-15 01:59:56,3377,47,3.0,4,2500,3,195,855,99.0,87.0,102.0
2.0,2015-02-02 21:22:40,2015-02-02 21:53:37,3377,47,3.0,2,1710,1,855,855,41.0,44.0,65.0
2.0,2015-02-18 01:44:06,2015-02-18 02:13:15,3377,47,3.0,3,1815,2,195,795,87.0,76.0,93.0
2.0,2015-02-02 23:18:23,2015-02-03 00:10:12,3377,47,3.0,1,795,1,795,795,31.0,33.0,51.0
2.0,2015-01-30 04:24:38,2015-01-30 04:49:36,3377,47,3.0,2,1495,2,525,795,86.0,85.0,95.0
2.0,2015-01-30 00:17:24,2015-01-30 00:45:39,3377,47,3.0,2,1020,2,195,795,31.0,30.0,31.0
2.0,2015-01-28 01:10:56,2015-01-28 02:05:45,3377,47,3.0,3,1989,3,339,984,73.0,70.0,63.0
2.0,2015-02-07 03:53:11,2015-02-07 04:51:29,3377,47,3.0,3,2225,3,675,795,129.0,130.0,218.0
2.0,2015-01-29 20:15:45,2015-01-29 21:02:07,3377,54,4.0,6,3490,4,195,1095,75.0,63.0,79.0
2.0,2015-02-05 02:37:19,2015-02-05 03:26:19,3377,47,3.0,2,1220,2,525,695,113.0,102.0,165.0
2.0,2015-02-18 03:43:22,2015-02-18 04:14:06,3377,47,3.0,2,1395,2,525,795,90.0,79.0,94.0
2.0,2015-02-18 01:11:45,2015-02-18 01:53:05,3377,47,3.0,22,11155,6,325,1095,62.0,59.0,58.0
2.0,2015-02-02 20:46:57,2015-02-02 21:27:23,3377,47,3.0,1,2008,1,1475,1380,59.0,59.0,70.0
1.0,2015-02-07 00:44:45,2015-02-07 01:25:58,6441,40,1.0,8,3899,6,150,1099,18.0,18.0,23.0
1.0,2015-02-15 01:09:21,2015-02-15 01:54:47,6441,40,1.0,9,5274,8,475,999,33.0,33.0,39.0
1.0,2015-02-13 00:41:15,2015-02-13 02:14:26,6441,40,1.0,3,2648,3,150,1799,20.0,19.0,25.0
1.0,2015-01-28 20:53:15,2015-01-28 21:28:49,6441,40,1.0,2,2699,2,1200,1499,33.0,27.0,29.0
1.0,2015-02-09 03:12:55,2015-02-09 03:59:55,6441,40,1.0,5,5972,5,400,1799,65.0,67.0,86.0
1.0,2015-02-04 01:37:59,2015-02-04 02:06:51,6441,40,1.0,5,4248,5,150,1399,34.0,32.0,33.0
1.0,2015-02-07 22:34:50,2015-02-07 23:00:10,6441,40,1.0,3,2074,3,200,1199,23.0,23.0,24.0
1.0,2015-02-07 01:25:14,2015-02-07 02:11:01,6441,40,1.0,15,12193,9,150,1499,36.0,38.0,47.0
1.0,2015-02-04 02:52:07,2015-02-04 03:25:03,6441,40,1.0,3,6498,3,1399,3500,52.0,51.0,57.0
1.0,2015-02-15 03:48:48,2015-02-15 04:54:46,6441,40,1.0,2,1100,1,550,550,57.0,57.0,91.0
1.0,2015-02-04 01:42:51,2015-02-04 02:19:07,6441,40,1.0,8,7466,7,207,1927,34.0,36.0,41.0
1.0,2015-01-23 02:52:38,2015-01-23 03:54:33,6441,40,1.0,4,2674,3,350,1499,64.0,68.0,82.0
1.0,2015-02-11 02:47:06,2015-02-11 03:25:25,6441,40,1.0,6,5048,6,500,1399,56.0,56.0,65.0
3.0,2015-02-06 00:23:17,2015-02-06 00:52:12,6441,28,1.0,7,4473,5,200,1499,10.0,11.0,17.0
1.0,2015-02-09 02:07:02,2015-02-09 03:35:06,6441,7,3.0,13,13095,10,150,1799,54.0,56.0,85.0
1.0,2015-01-27 20:53:11,2015-01-27 21:37:28,6441,40,1.0,10,7374,5,525,1300,23.0,25.0,33.0
1.0,2015-02-01 03:02:47,2015-02-01 03:49:42,6441,40,1.0,10,9342,9,399,1699,61.0,62.0,75.0
1.0,2015-02-02 00:51:32,2015-02-02 01:27:48,6441,40,1.0,9,7042,5,275,1343,43.0,35.0,46.0
1.0,2015-02-07 01:10:17,2015-02-07 01:35:50,6441,40,1.0,4,5596,3,1199,1499,33.0,35.0,41.0
1.0,2015-01-23 02:02:26,2015-01-23 02:41:05,6441,40,4.0,8,6996,7,150,1699,65.0,56.0,56.0
1.0,2015-02-01 01:46:41,2015-02-01 02:09:54,6441,40,1.0,1,1699,1,1699,1699,43.0,43.0,59.0
1.0,2015-01-21 21:51:59,2015-01-21 22:22:30,6441,40,1.0,3,2674,3,450,1699,22.0,17.0,17.0
1.0,2015-02-08 22:24:31,2015-02-08 22:52:09,6441,40,1.0,3,1599,3,150,1099,24.0,24.0,25.0
1.0,2015-02-06 04:34:25,2015-02-06 04:52:07,6441,40,1.0,4,2949,4,500,1399,27.0,27.0,27.0
1.0,2015-01-29 02:54:32,2015-01-29 03:28:52,6441,40,1.0,4,3023,4,399,1299,52.0,51.0,69.0
5.0,2015-02-03 01:44:36,2015-02-03 02:32:42,6441,70,1.0,1,1599,1,1599,1599,35.0,33.0,44.0
1.0,2015-02-03 02:45:52,2015-02-03 03:22:35,6441,40,1.0,6,5672,5,300,1399,44.0,44.0,81.0
4.0,2015-02-09 03:32:11,2015-02-09 04:43:13,2344,13,1.0,5,3528,5,300,1429,14.0,9.0,13.0
4.0,2015-02-11 01:46:24,2015-02-11 02:46:48,2344,13,1.0,2,1597,2,329,969,11.0,12.0,14.0
4.0,2015-01-27 21:45:23,2015-01-27 22:30:30,2344,13,1.0,3,3108,3,700,1150,5.0,5.0,7.0
4.0,2015-02-01 00:28:57,2015-02-01 00:54:02,2344,13,1.0,2,2390,1,1195,1195,8.0,5.0,4.0
4.0,2015-01-27 20:28:02,2015-01-27 21:23:39,2344,13,1.0,3,3356,2,900,1029,6.0,6.0,8.0
4.0,2015-02-17 21:46:01,2015-02-17 22:24:08,2344,13,1.0,2,1078,2,359,399,6.0,6.0,7.0
4.0,2015-02-15 01:22:20,2015-02-15 02:33:16,2344,13,4.0,4,4817,3,900,1429,7.0,6.0,8.0
4.0,2015-01-27 19:27:18,2015-01-27 20:30:54,2344,13,1.0,2,2249,2,1099,1150,6.0,4.0,5.0
4.0,2015-01-31 01:34:49,2015-01-31 02:17:46,2344,13,1.0,3,3290,2,900,1195,7.0,8.0,8.0
4.0,2015-01-29 02:47:52,2015-01-29 04:30:12,2344,13,1.0,3,3758,2,928,1429,16.0,16.0,22.0
4.0,2015-02-12 02:25:26,2015-02-12 03:30:57,2344,13,1.0,1,1079,1,1079,1079,17.0,12.0,19.0
4.0,2015-02-01 00:50:12,2015-02-01 01:43:38,2344,13,1.0,6,4646,5,329,1210,12.0,5.0,5.0
4.0,2015-02-11 23:51:09,2015-02-12 00:22:45,2344,13,1.0,5,4967,5,500,1210,8.0,5.0,5.0
4.0,2015-02-06 19:56:08,2015-02-06 20:33:45,2344,13,1.0,3,2229,3,500,1029,10.0,7.0,10.0
4.0,2015-01-26 00:02:02,2015-01-26 00:32:42,2344,13,4.0,2,2274,2,1079,1195,12.0,8.0,6.0
4.0,2015-01-24 04:24:02,2015-01-24 05:30:45,2344,13,1.0,4,3147,4,549,1299,7.0,8.0,16.0
4.0,2015-02-12 02:17:01,2015-02-12 03:15:44,2344,13,1.0,2,2148,2,700,1299,17.0,13.0,15.0
4.0,2015-02-07 20:40:41,2015-02-07 21:48:09,2344,13,1.0,2,2224,2,1029,1195,8.0,8.0,13.0
4.0,2015-01-30 01:43:08,2015-01-30 03:40:28,2344,13,1.0,5,3822,5,399,1195,9.0,5.0,6.0
4.0,2015-02-11 04:43:35,2015-02-11 05:54:27,2344,13,1.0,2,2238,1,1069,1069,6.0,4.0,4.0
4.0,2015-01-22 02:09:43,2015-01-22 04:01:28,2344,13,1.0,3,3464,3,1059,1210,10.0,7.0,11.0
4.0,2015-01-26 22:10:32,2015-01-26 23:09:09,2344,13,1.0,2,2168,2,1069,1099,4.0,3.0,4.0
4.0,2015-01-29 01:56:08,2015-01-29 02:52:00,2344,13,1.0,2,2197,2,969,1029,16.0,7.0,9.0
4.0,2015-02-04 01:49:48,2015-02-04 02:25:04,2344,13,1.0,2,1399,2,300,1099,6.0,8.0,11.0
4.0,2015-01-24 01:17:23,2015-01-24 02:14:35,1194,57,3.0,2,2448,2,749,1699,45.0,44.0,53.0
4.0,2015-02-15 04:46:20,2015-02-15 05:34:54,1194,57,1.0,2,2633,2,1079,1379,32.0,32.0,54.0
4.0,2015-01-24 23:28:13,2015-01-25 00:08:41,1194,57,3.0,3,3347,3,549,1399,17.0,31.0,12.0
5.0,2015-01-31 02:26:19,2015-01-31 03:05:30,1194,60,5.0,3,2606,3,569,1399,62.0,58.0,109.0
4.0,2015-02-07 00:35:18,2015-02-07 01:38:04,1194,57,3.0,2,3688,2,1259,1679,25.0,24.0,32.0
4.0,2015-01-23 21:52:34,2015-01-23 22:35:32,1194,57,3.0,2,1398,2,499,899,12.0,14.0,23.0
4.0,2015-02-16 02:22:04,2015-02-16 03:34:04,1194,57,1.0,3,2267,3,569,1099,57.0,56.0,111.0
4.0,2015-01-23 02:26:24,2015-01-23 03:06:46,1194,57,3.0,3,2507,3,479,1329,72.0,59.0,85.0
4.0,2015-02-16 01:30:09,2015-02-16 03:12:41,1194,57,1.0,5,6545,5,1079,1499,50.0,42.0,78.0
4.0,2015-02-13 00:43:50,2015-02-13 01:52:05,1194,57,1.0,7,8743,5,499,1999,31.0,25.0,24.0
4.0,2015-02-09 02:16:31,2015-02-09 03:41:41,1194,57,1.0,9,10331,8,459,1999,64.0,60.0,92.0
4.0,2015-02-09 00:59:47,2015-02-09 01:43:13,1194,57,1.0,5,5125,5,549,1399,37.0,37.0,41.0
4.0,2015-02-08 03:16:22,2015-02-08 04:08:44,1194,57,4.0,3,2952,3,599,1479,71.0,61.0,110.0
4.0,2015-02-16 01:40:05,2015-02-16 03:25:13,1194,57,1.0,1,1029,1,1029,1029,50.0,50.0,99.0
4.0,2015-02-15 02:35:03,2015-02-15 03:57:44,1194,57,1.0,4,4696,4,479,1259,70.0,67.0,113.0
4.0,2015-01-30 02:15:44,2015-01-30 03:15:35,1194,57,3.0,2,1138,2,569,569,66.0,57.0,95.0
4.0,2015-02-15 01:22:25,2015-02-15 02:08:13,1194,57,1.0,2,3228,2,1599,1629,52.0,50.0,71.0
4.0,2015-02-12 01:50:30,2015-02-12 02:37:18,1194,57,1.0,4,5236,2,1159,1459,57.0,41.0,60.0
4.0,2015-02-04 03:40:13,2015-02-04 04:11:04,1194,57,3.0,1,1379,1,1379,1379,47.0,38.0,51.0
4.0,2015-01-23 01:32:09,2015-01-23 02:41:34,1194,57,3.0,9,12816,8,749,1579,59.0,40.0,63.0
4.0,2015-02-11 01:45:24,2015-02-11 03:02:55,1194,57,1.0,10,14460,9,749,1699,56.0,49.0,57.0
4.0,2015-01-30 21:59:24,2015-01-30 22:48:59,1194,57,3.0,6,5684,4,579,1379,19.0,17.0,20.0
5.0,2015-02-18 02:04:04,2015-02-18 03:07:47,1194,60,1.0,1,1399,1,1399,1399,62.0,49.0,73.0
4.0,2015-01-23 20:32:41,2015-01-23 21:17:22,1194,57,3.0,1,1504,1,1329,1329,41.0,35.0,45.0
4.0,2015-02-15 02:25:39,2015-02-15 03:28:30,1194,57,1.0,2,2488,2,1029,1459,68.0,67.0,103.0
