Unique id,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,CSAT Score,channel_name_Inbound,channel_name_Outcall,category_Feedback,category_Order Related,category_Payments related,category_Product Queries,category_Refund Related,category_Returns,category_Shopzilla Related,Sub-category_Delayed,Sub-category_Exchange / Replacement,Sub-category_Fraudulent User,Sub-category_General Enquiry,Sub-category_Installation/demo,Sub-category_Invoice request,Sub-category_Missing,Sub-category_Online Payment Issues,Sub-category_Order status enquiry,Sub-category_Priority delivery,Sub-category_Product Specific Information,Sub-category_Refund Enquiry,Sub-category_Return cancellation,Sub-category_Return request,Sub-category_Reverse Pickup Enquiry,Sub-category_Shopzila Premium Related,Sub-category_UnProfessional Behaviour,Sub-category_Wrong,Supervisor_Aiden Patel,Supervisor_Alexander Tanaka,Supervisor_Amelia Tanaka,Supervisor_Ava Wong,Supervisor_Brayden Wong,Supervisor_Carter Park,Supervisor_Charlotte Suzuki,Supervisor_Dylan Kim,Supervisor_Elijah Yamaguchi,Supervisor_Emily Yamashita,Supervisor_Emma Park,Supervisor_Ethan Nakamura,Supervisor_Ethan Tan,Supervisor_Harper Wong,Supervisor_Jackson Park,Supervisor_Landon Tanaka,Supervisor_Lucas Singh,Supervisor_Madison Kim,Supervisor_Mason Gupta,Supervisor_Mia Patel,Supervisor_Nathan Patel,Supervisor_Noah Patel,Supervisor_Oliver Nguyen,Supervisor_Olivia Suzuki,Supervisor_Olivia Wang,Supervisor_William Park,Supervisor_Wyatt Kim,Supervisor_Zoe Yamamoto,Manager_Jennifer Nguyen,Manager_John Smith,Manager_Michael Lee,Manager_Olivia Tan,Manager_William Kim,Tenure Bucket_31-60,Tenure Bucket_61-90,Tenure Bucket_>90,Tenure Bucket_On Job Training,Agent Shift_Evening,Agent Shift_Morning,Agent Shift_Split
66116d97-0c77-4182-9cf8-54265e90ccb2,,cffd86bd-c905-4d6d-8e8c-4d12749c459b,30/07/2023 20:04,08/08/2023 16:33,08/08/2023 16:42,08-Aug-23,SAMBHAL,Electronics,680.0,335.0,39,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
3105c34f-aed8-4f61-b9c7-ab133b3e3e1b,,eaab3f16-c1dd-4085-b7eb-ad677ede1cd5,,08/08/2023 07:33,08/08/2023 08:46,08-Aug-23,,,,142.0,15,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1c79fe81-e559-4379-9f48-37a1a1355e3b,,e258f0e6-500c-4d0f-8ca1-750cd5d90d0f,,08/08/2023 16:37,08/08/2023 17:01,08-Aug-23,,,,192.0,80,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
5155d369-7bc3-4c40-9e26-6dcee58ace99,Good service,feb6c5f8-5418-4abc-aec4-494ce0df2791,01/08/2023 13:35,08/08/2023 12:35,08/08/2023 12:39,08-Aug-23,Birbhum,Electronics,899.0,458.0,17,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
eb8c386d-8bbd-4cfa-86fb-0716db33b6c7,,35522596-3eb2-4679-abd1-3e382bba41b2,,08/08/2023 18:41,08/08/2023 18:55,08-Aug-23,,,,413.0,45,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
22f1adca-6fbd-458d-adbe-b35e125dbf43,,30e13b41-f0e0-4308-83c3-e450d77e0c33,,08/08/2023 18:47,08/08/2023 18:51,08-Aug-23,,,,514.0,79,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6c93411b-26c5-4b02-9067-5b33bb1d97a3,  service is good ??,8aff7549-2fee-434c-ad63-ab3dbd3c0b75,,08/08/2023 13:11,08/08/2023 13:16,08-Aug-23,,,,645.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ddaae943-3535-452e-857f-591d4b9ae0c8,Thanks ,68b1ae3c-a0f9-48c7-96f0-2e17a460814c,03/08/2023 13:42,07/08/2023 13:55,08/08/2023 09:21,08-Aug-23,BAREILLY,Electronics,799.0,362.0,65,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0cc90b93-5c97-4ce5-92cc-f22edd0164a3,,2e513345-9dfb-4981-b707-d54ee978f808,,08/08/2023 13:35,08/08/2023 13:41,08-Aug-23,,,,567.0,55,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
00c52c83-d40a-4b0f-80ea-fcffe23cef76,Good job,8f14a636-094a-4810-8d61-c14b2478c9bd,30/07/2023 18:10,08/08/2023 11:13,08/08/2023 16:01,08-Aug-23,BASTI,Electronics,699.0,384.0,14,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5b3a9dfe-8c26-4c5f-9824-02db5daf7ecb,Super customer care,fe85b0a1-5abb-4f02-8750-61937e039bfd,04/08/2023 00:03,08/08/2023 11:03,08/08/2023 11:07,08-Aug-23,MADHUGIRI,Electronics,899.0,655.0,23,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1c9bdad3-78f0-4c5e-8e81-c1cc3e201d6c,,a428a0fb-95b0-49d7-9c2a-b9308ba439b9,,08/08/2023 10:27,08/08/2023 15:34,08-Aug-23,,,,683.0,75,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
52caf904-0de6-4a3f-bb7d-500db5a35edb,Excellent ,2656772b-6bda-46b4-af03-aa2f11c40327,,08/08/2023 11:00,08/08/2023 11:01,08-Aug-23,,,,640.0,19,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
45e4ed2f-83c5-4f21-8ed7-b0574e0a29d8,,96e6ba4e-c601-44be-a4be-5a727c7bdb99,,08/08/2023 19:31,08/08/2023 19:35,08-Aug-23,,,,473.0,55,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
76b2e009-da88-4186-a396-252f776f53f4,,1982e6b2-8740-4f8b-8213-af5698c80c80,03/08/2023 21:03,08/08/2023 15:09,08/08/2023 15:33,08-Aug-23,NEW DELHI,Electronics,799.0,217.0,77,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
99889c59-eada-435d-b126-218dab9a1903,,e991563e-9ebc-4c92-8b28-2a1823412a4e,,08/08/2023 10:39,08/08/2023 11:06,08-Aug-23,,,,124.0,32,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3cb8651d-a8d8-4977-97dc-ed748897ae3b,Very nice ??,b5305d56-474b-42b1-9212-3bba5204cb0f,,09/08/2023 13:18,09/08/2023 13:19,09-Aug-23,,,,72.0,0,5,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
d186ba6f-6c11-4609-b74c-bed259f2afed,Delivery date booking  e samay bataye ,e573ff9a-122b-40c1-90e1-b7a199570c73,,08/08/2023 15:12,08/08/2023 15:15,08-Aug-23,,,,311.0,33,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
53ef012d-0ec3-4e2b-8fb7-82394411bda5,,b223b477-c128-4b23-95d1-5c3aaf2cef7f,02/08/2023 09:21,08/08/2023 11:05,08/08/2023 11:06,08-Aug-23,Barkatha,Electronics,799.0,196.0,77,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
c3f8a4c9-311b-404b-8c4c-77b30c1afe44,Hi,ab923e49-a578-4430-9bb9-42fa1507de59,,08/08/2023 18:59,08/08/2023 19:06,08-Aug-23,,,,205.0,34,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
a0cb6d88-887f-4d86-9b5c-de335cd549d4,Nice,eeaf0bf3-28e3-4043-a44c-ce9a34f0b554,,08/08/2023 13:54,08/08/2023 13:57,08-Aug-23,,,,278.0,14,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
e085da33-1034-4e40-a02e-e4e743c6dc7f,,4f312030-af20-481f-98ab-2db334f3f74a,,08/08/2023 18:10,08/08/2023 18:19,08-Aug-23,,,,673.0,42,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
96064850-c695-4864-a7dd-da9dd1f91891,,48a87e78-cd49-410c-b012-75ec7858bf49,,08/08/2023 13:43,08/08/2023 13:50,08-Aug-23,,,,577.0,18,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
8d093faf-8359-494d-9955-224cf8a5de8d,Very genuine person ??????,9c7ac0e3-2c31-42d6-903e-ad11439ed523,03/08/2023 15:52,08/08/2023 15:29,08/08/2023 15:32,08-Aug-23,BALESHWAR,Electronics,899.0,460.0,8,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8972e644-8458-49d5-b7d1-5d226bf6657b,Im glad to you for solving my issue.,c9af451c-7945-4995-9d16-27cf132feb94,,08/08/2023 11:03,08/08/2023 11:27,08-Aug-23,,,,317.0,45,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
81c077b0-c66b-4e13-857e-ae97e11de330,,9547c084-3358-41e3-8af8-9a28ae054566,05/08/2023 16:17,08/08/2023 14:53,08/08/2023 18:58,08-Aug-23,ORAI,Electronics,799.0,299.0,80,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
81e486af-752d-4339-b869-d1c6744bd25d,,2c2d9277-da5f-44fa-88fe-e23c8b59ebed,,08/08/2023 17:25,08/08/2023 17:33,08-Aug-23,,,,229.0,80,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
f5a7fc02-f1ba-4259-a4d6-7109d909ad96,,a7eef98a-efaa-4910-9353-5306991dba5f,,08/08/2023 18:37,08/08/2023 20:09,08-Aug-23,,,,527.0,72,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5d0930ad-e562-41b9-acfb-1ecc2a3e033a,Very good & politely addressed our complaint ,a98f64ae-d096-4396-bf51-02c89bc4e021,,10/08/2023 19:09,10/08/2023 19:11,10-Aug-23,,,,329.0,3,5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
333122c0-3e6a-4453-9f63-cb16dc9df5b0,,d6e5345d-f61d-477f-a7d4-d011bbe00ed7,,10/08/2023 15:09,10/08/2023 15:12,10-Aug-23,,,,196.0,37,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
7361142d-daea-4091-b695-67b2510885d6,,f8664c0c-9c12-41d8-8dc6-c7739754a73f,,10/08/2023 13:23,10/08/2023 17:05,10-Aug-23,,,,171.0,5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5e85497a-3a42-4405-8c9b-4c8ddc88b73e,It was nice customer service...I'm happy that my problem has been resolved within a short of time.. !!,3f6674ab-c412-46d2-bd1d-d74887b46242,,09/08/2023 20:18,10/08/2023 14:51,10-Aug-23,,,,942.0,8,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
73f00571-64cd-402e-9af5-0f9869ab0bd3,,4280d9fc-3046-45c0-ab09-4642e7a65565,03/08/2023 21:02,11/08/2023 17:29,11/08/2023 17:38,11-Aug-23,VAPI,Electronics,899.0,716.0,47,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
150a36e8-48bc-47d2-bce6-436b65d2fab8,Product is not best.delivery good.costmor care good help my product refund ,f89b47a1-c44e-48bd-98d8-037db0ee5d53,21/07/2023 20:12,11/08/2023 19:38,11/08/2023 19:53,11-Aug-23,GOHANA,Electronics,899.0,429.0,65,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
634b2b47-6327-4e7c-8aa4-8bb9d38ed039,,4a11ec1c-28c0-47fe-9ad7-4fe00270d76f,06/08/2023 21:17,12/08/2023 11:46,12/08/2023 11:48,12-Aug-23,MUMBAI,Electronics,999.0,310.0,42,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1c0c98aa-2fdc-4899-af96-de7cbec1977c,Shopzilla Is the Best,9e94dd00-4e52-4389-91c2-646027ad8680,03/08/2023 11:00,11/08/2023 12:52,11/08/2023 12:56,11-Aug-23,BERHAMPORE,Electronics,799.0,217.0,56,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
d0bdd99e-f3a5-428f-9f81-00a5a5332772,,ace9007e-4c43-4797-8b9b-8a87995a7723,09/08/2023 13:28,11/08/2023 14:44,11/08/2023 15:58,11-Aug-23,MUMBAI,Electronics,999.0,168.0,19,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
43efcc9f-7143-4895-8ffe-e50421ee8b00,Good,6b41d7d0-e746-4a89-b56e-e48704ce111e,05/08/2023 00:40,11/08/2023 18:20,11/08/2023 19:47,11-Aug-23,MUMBAI,Electronics,679.0,557.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
01a77aa0-f409-4737-8a71-cc509e97416c,,07780858-db09-44b0-9329-2fc15ec05494,05/08/2023 23:56,11/08/2023 14:06,12/08/2023 12:02,12-Aug-23,NAGPUR,Electronics,799.0,239.0,77,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ceefcd08-3f24-4579-bd46-0ae4630a5459,,25a24980-d332-45bd-a281-aaaa381c3a14,06/08/2023 10:52,11/08/2023 10:17,11/08/2023 10:38,11-Aug-23,NIZAMABAD,Electronics,999.0,346.0,41,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
891fd7e5-59a5-43f9-9b1c-cf9b2e14b14e,Thankyou ,70c121f6-73ee-438c-a8a1-c2debb9f1b30,25/07/2023 14:28,12/08/2023 10:40,12/08/2023 10:44,12-Aug-23,ANAND,Electronics,899.0,418.0,78,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
82d615a4-6731-4a79-84b7-2bdb42e2c4dc,Product delivery time shuld be fast.Otherwise Shopzilla's service is very good.,a22e098c-72ed-4a12-8348-b9a626361cde,04/08/2023 16:55,12/08/2023 10:16,12/08/2023 12:17,12-Aug-23,BARASAT,Electronics,799.0,466.0,43,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
9a1546a1-8faf-4723-8f99-33ed2bf462e6,,8f1bd6e3-0bc5-4b9f-a070-628d4f6964bb,03/08/2023 09:20,12/08/2023 10:47,12/08/2023 10:50,12-Aug-23,DAINHAT,Electronics,999.0,370.0,24,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
a6049ef0-fc38-4614-8319-13a9acead808,,,,12/08/2023 11:01,12/08/2023 12:12,12-Aug-23,,,,568.0,75,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
821583b1-48d9-40bb-849c-a32b0382d1fc,plz allow return policy for all the products,7c772843-f137-45aa-bbe2-e2d4bf8a1029,03/08/2023 12:05,11/08/2023 10:26,11/08/2023 10:37,11-Aug-23,MAPUSA,Electronics,999.0,467.0,16,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
b4c7ceea-92d5-4f75-81aa-4e0a129ee638,Very very Excellent,4389d91b-e040-4322-99d8-b9e6549f23b9,07/08/2023 10:47,11/08/2023 10:06,11/08/2023 10:40,11-Aug-23,BARASAT,Electronics,799.0,509.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
d7a52dfd-cc7a-4d3e-b37f-5aee41f05580,,8496f62e-8edd-40d8-9675-aa9c721cd95d,04/08/2023 21:47,11/08/2023 19:46,11/08/2023 19:57,11-Aug-23,KARAD,Electronics,999.0,301.0,46,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
004c904f-7e6d-42f4-a942-b574ee6bf1ef,,b7267838-c319-4fbe-aa6c-d93c6e65a925,09/08/2023 01:26,11/08/2023 21:31,11/08/2023 21:33,11-Aug-23,GOBINDPUR,Books & General merchandise,449.0,470.0,34,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
22df64f7-2530-46e1-ba58-fee4265802f5,nothing every thing is good,9ee09e99-97a4-4713-8cb1-2d8cf07c41d1,02/08/2023 14:26,11/08/2023 11:01,11/08/2023 11:41,11-Aug-23,PATNA,Electronics,700.0,253.0,77,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
029ae646-5956-47c2-b621-c40b94f5ee61,,40523f55-cfb0-4286-b928-59cb6c4a617c,06/08/2023 00:06,12/08/2023 12:52,12/08/2023 13:07,12-Aug-23,KURNOOL,Electronics,999.0,548.0,2,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
581b96c8-0344-4f11-a9bc-0c625a1710c5,,29468053-c352-4362-addd-c77615e090f0,02/08/2023 22:41,12/08/2023 11:23,12/08/2023 23:11,12-Aug-23,NAGPUR,Electronics,999.0,411.0,51,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0e2daad4-2185-4f85-84ae-dd7ae4a132c6,,,,12/08/2023 12:34,12/08/2023 12:37,12-Aug-23,,,,383.0,78,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
