obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.2376663016278587e+18,47.0114046352078,0.759272480597054,23.95146,22.19503,20.54678,19.72046,19.3156,4849,301,5,768,1.7036595200199496e+18,0,0.4756937,1513,53741,629
1.2376709610915763e+18,43.7094734603665,34.9710359166994,21.1185,19.67513,19.10641,18.88667,18.84648,5934,301,4,174,2.700036407807732e+18,2,-0.0003077399,2398,53768,467
1.2376788799520123e+18,11.7622787229412,-3.01522698434128,25.85473,23.74156,23.3497,22.14996,22.74536,7778,301,2,395,1.0526284380158319e+19,0,1.300249,9349,58068,895
1.2376613537801833e+18,181.361572765528,57.9682628595474,21.27217,20.90935,20.85075,20.84192,20.93369,3697,301,5,76,7.846518604287989e+18,2,0.0002556608,6969,56420,444
1.2376591316742963e+18,224.044330822857,47.4484221206474,22.18792,20.04411,19.28279,18.96968,18.87904,3180,301,2,119,9.558003028755503e+18,2,-0.0001582212,8489,57483,868
1.2376591316782285e+18,234.430345814431,42.3462607204621,19.50105,19.04798,18.9327,18.70514,18.80844,3180,301,2,179,1.1844835770106122e+18,1,1.548699,1052,52466,134
1.237659131678753e+18,235.678898717466,41.4819330312301,24.05473,23.10089,22.02447,20.61629,19.8158,3180,301,2,187,9.583728309357009e+18,2,3.504003e-05,8512,57903,248
1.2376591316810465e+18,240.794450735625,38.1160509787806,19.25496,18.01981,17.52919,17.3566,17.28577,3180,301,2,222,1.1878876699594854e+18,2,-0.0007221148,1055,52761,230
1.2376543911053893e+18,124.167383493264,43.7066008104659,23.65498,22.53055,21.20192,20.18516,19.51554,2076,301,4,138,7.183370979518993e+18,0,0.6013187,6380,56340,471
1.2376543911057823e+18,125.081628075372,44.3601646520431,23.00979,21.64408,19.92483,19.29845,18.77178,2076,301,4,144,7.183436400460847e+18,0,0.3224707,6380,56340,709
1.2376543911059791e+18,125.334855251185,44.7632392177621,25.38791,22.62669,21.11895,20.19265,19.55013,2076,301,4,147,7.196765504895474e+18,0,0.5537097,6392,56331,48
1.2376675363918979e+18,139.106782403987,16.8722120526828,24.59827,22.26319,20.75553,19.79633,19.29323,5137,301,1,172,5.975288070320444e+18,0,0.5056826,5307,55998,499
1.2376543911015882e+18,117.277244016547,36.6809511304506,23.41027,21.9497,20.47089,19.55346,19.21292,2076,301,4,80,4.268492522685487e+18,0,0.5907232,3791,55501,749
1.2376710711498506e+18,97.821692728844,82.7644209597932,22.13015,19.5942,19.02209,20.85835,18.71216,5960,301,1,170,2.868798529852172e+18,2,-0.0002876751,2548,54152,20
1.237665232669049e+18,243.497603024253,21.1671421657949,25.25093,21.71871,20.30025,19.66565,19.33241,4600,301,6,23,2.0863673539976497e+18,1,0.5332989,1853,53566,272
1.2376654415333297e+18,237.620976229969,18.9767690417257,18.85832,17.5726,16.81923,16.36007,16.07452,4649,301,3,351,2.4433026435404534e+18,0,0.08735579,2170,53875,363
1.2376648370073108e+18,143.158779227357,30.2531303037696,18.9432,16.83001,15.9823,15.69096,15.55209,4508,301,5,208,3.2809908769684454e+18,2,-3.284066e-05,2914,54533,431
1.237657589778875e+18,156.628311070397,50.9335304357629,26.58739,23.75958,21.79855,20.60503,19.64528,2821,301,2,86,9.19659437310164e+18,0,0.6142665,8168,56992,887
1.2376575897825446e+18,169.61829930994,53.5768319248739,17.96384,16.79856,16.1071,15.7035,15.45756,2821,301,2,142,1.1406064700358922e+18,0,0.1408422,1013,52707,254
1.2376575897860175e+18,182.918981555993,54.5333070744454,20.9966,18.69254,17.50396,17.03548,16.70237,2821,301,2,195,1.1461845668143043e+18,0,0.1748659,1018,52672,67
1.237661362374902e+18,212.365496648682,44.635960953747,22.66036,22.50842,22.55484,20.88709,19.78428,3699,301,5,149,9.570261757915847e+18,0,0.9495564,8500,57432,409
1.237670961622615e+18,36.0086130343461,23.3898431416183,23.76575,24.15175,27.33476,24.47336,18.84069,5934,301,5,85,3.649117821197197e+18,0,0.7226247,3241,54884,277
1.2376803139147533e+18,27.4024839442694,29.4923014736893,21.58014,21.30459,20.82437,20.74783,20.2644,8112,301,1,98,8.706589613119264e+18,1,1.197609,7733,58103,20
1.237662501080466e+18,241.651004440088,36.9693330986362,23.24464,22.02987,20.19159,19.38927,19.01339,3964,301,6,185,5.854768953092758e+18,0,0.4823277,5200,56091,325
1.2376613623772613e+18,219.410631158962,42.6550873495785,21.51717,19.4406,18.048,17.52625,17.14576,3699,301,5,185,6.824266354289564e+18,0,0.2478704,6061,56076,680
1.2376799982336087e+18,339.440542036967,-1.73934120262596,22.20548,21.95799,21.42274,20.69131,20.13039,8038,301,5,82,1.037748801907906e+19,0,0.7738616,9217,57934,249
1.2376727644401175e+18,345.703770531949,25.0046463881003,22.54116,20.5117,18.86234,18.18615,17.76925,6354,301,3,161,7.417696427017787e+18,0,0.2153741,6588,56536,974
1.23767861957152e+18,14.1186261493716,3.02571222025185,22.75311,21.4641,19.89253,18.98199,18.61391,7717,301,5,424,4.850573979503843e+18,0,0.5766074,4308,55565,717
1.237665441515045e+18,193.012291279861,29.4400974416053,26.22149,21.70121,19.89697,18.85753,18.30423,4649,301,3,72,7.29699561103087e+18,0,0.5677077,6481,56363,139
1.237665441530708e+18,231.653514845772,21.2114245652462,25.39061,22.28767,20.54642,19.59562,19.38141,4649,301,3,311,4.447568335237044e+18,0,0.5361212,3950,55680,959
1.2376648799539039e+18,151.869054975006,33.464010503345,21.31951,21.25343,21.37462,21.06812,20.82106,4518,301,5,161,1.1519223920994834e+19,1,1.900532,10231,58171,516
1.2376648799560663e+18,157.609785897666,34.9434068775934,20.85424,20.22176,20.03354,19.94081,19.70154,4518,301,5,194,1.156751447167e+19,1,0.8519254,10274,58170,68
1.2376648799509548e+18,144.422913783806,30.9335566705551,24.88689,22.07587,20.55452,20.39374,20.18402,4518,301,5,116,1.280960939737562e+19,1,3.803933,11377,58434,895
1.2376613537795277e+18,178.608040628426,57.8968230611825,22.57614,21.75468,21.29772,20.98199,20.66065,3697,301,5,66,9.270867765631408e+18,1,0.5820826,8234,57450,756
1.2376487212096558e+18,131.811543730878,-0.174530418616892,20.78432,19.65714,19.2936,19.3383,19.11593,756,301,3,107,4.2920509339014487e+18,2,0.0003001821,3812,55513,438
1.2376609355540728e+18,132.677229414073,55.0279917987985,20.54784,20.25575,20.06795,20.1274,19.83069,3600,301,2,20,8.192265269076579e+18,1,0.9267577,7276,57061,791
1.2376609355544005e+18,133.579681794787,55.6318725690074,22.47203,19.61035,18.47771,18.04725,17.81343,3600,301,2,25,5.803135883243969e+18,2,-6.755104e-05,5154,55864,901
1.2376672937262456e+18,138.831007090697,20.3122634502961,22.46712,22.57637,21.96055,21.75828,21.50982,5080,301,5,172,1.0765939153017526e+19,0,0.7008657,9562,57817,306
1.2376515387253724e+18,241.227020772366,53.0879564441228,22.3131,21.51784,21.09151,21.03825,21.78153,1412,301,3,369,9.081730876510066e+18,2,-0.0009266027,8066,57544,808
1.2376663000175086e+18,47.5593680884966,-0.540036160607426,22.23014,20.03137,18.6741,18.13432,17.79949,4849,301,2,772,1.7609586317732352e+18,0,0.2516409,1564,52991,186
1.2376672099865723e+18,169.45123203218,27.9803639063269,19.16503,19.00292,18.87539,18.91862,18.90422,5061,301,1,358,2.4939057406877635e+18,1,1.056804,2215,53793,136
1.2376640928986565e+18,128.992065493403,24.8025110620162,22.16128,20.39846,18.6717,18.03179,17.63754,4335,301,3,123,2.1709093488034056e+18,0,0.3081469,1928,53327,634
1.237664092903506e+18,139.734360030588,30.2758648471372,24.12769,22.31866,21.4333,20.93862,20.25109,4335,301,3,197,1.1759153300624398e+19,0,0.2978017,10444,58143,926
1.2376640928959048e+18,123.292022267228,21.3140337637547,25.18315,22.85838,20.86461,19.75427,19.34588,4335,301,3,81,5.043028646992042e+18,0,0.5224792,4479,55592,447
1.2376803337771428e+18,332.863881334632,27.0795914279292,23.7893,24.66974,22.23629,20.47858,19.65409,8116,301,6,70,6.712709632828398e+18,0,0.903338,5962,56265,343
1.2376803337915607e+18,10.4487726449287,30.9099483854119,24.5317,22.56515,21.03738,20.03445,19.72285,8116,301,6,290,7.351092685514758e+18,0,0.5216236,6529,56535,335
1.237663542605448e+18,321.577855942709,-0.474111385104781,21.59154,21.54722,21.36553,21.15899,21.13226,4207,301,2,115,1.0292063657635631e+19,1,1.787838,9141,57663,773
1.2376637826025393e+18,36.0426430563148,-1.0788199453116,18.71862,17.21114,16.45675,16.08067,15.83532,4263,301,1,356,4.5714947851265024e+17,0,0.07158142,406,51876,124
1.2376695190456243e+18,344.229719657415,7.86617957895094,22.91462,21.54152,20.67618,19.6118,19.20204,5598,301,6,11,5.697320538772625e+18,0,0.7667611,5060,56181,971
1.2376607648389532e+18,132.712863530236,31.5237281217484,23.19767,24.64922,23.10938,22.04062,21.25858,3560,301,4,170,1.1744509180031291e+19,0,0.7778408,10431,58137,899
1.2376593308482276e+18,238.894414798618,46.3487312009194,22.86775,21.10636,20.10086,19.31073,19.22676,3226,301,5,40,6.792737308489832e+18,0,0.5997511,6033,56069,666
1.2376663016285804e+18,48.5390530842673,0.697011945892918,23.53881,21.80101,20.36648,19.34028,18.82393,4849,301,5,779,1.7621221901378785e+18,0,0.5051505,1565,53002,323
1.2376549483785098e+18,242.791492886376,50.8814116111259,22.7922,22.03208,20.58294,19.67012,19.36647,2206,301,2,155,7.111362865903457e+18,0,0.5640264,6316,56483,651
1.237654948372284e+18,224.645295675471,60.8578214073501,23.27208,22.10831,20.73211,19.78134,19.29566,2206,301,2,60,7.861107199845882e+18,0,0.6257308,6982,56444,269
1.2376591316733133e+18,220.962641223239,48.4872644922359,20.561,20.34057,20.26101,19.91236,20.16516,3180,301,2,104,9.494911952125975e+18,1,1.589976,8433,57488,720
1.2376683325716567e+18,235.916218298374,11.5168719545628,22.69978,22.39849,20.97838,19.87222,19.33848,5322,301,4,175,5.501241873963178e+18,1,1.231104,4886,55737,345
1.2376800669510543e+18,328.448038129405,-3.37014576388417,22.73923,21.93073,20.00401,19.0752,18.55321,8054,301,5,51,4.925842702686509e+18,0,0.5233802,4375,55889,111
1.2376543911063726e+18,126.231956342881,45.2922395270251,25.13059,23.37901,21.57318,20.47146,19.74195,2076,301,4,153,8.247319459775405e+18,0,0.6870047,7325,56717,373
1.2376577701760868e+18,161.349810644971,54.520315229441,22.6013,21.8289,20.18779,19.2555,18.90526,2863,301,2,217,7.548068541897136e+18,0,0.4846579,6704,56388,129
1.237657770168353e+18,137.153807563093,45.7001791379833,19.38686,18.20721,17.66953,17.37641,17.17541,2863,301,2,99,1.011101865653332e+18,0,0.03415056,898,52606,159
1.237657770176676e+18,163.472585931111,55.0104337900045,20.16217,18.19085,17.32595,16.92902,16.59189,2863,301,2,226,1.0200763504441692e+18,0,0.07394798,906,52368,40
1.2376593260228116e+18,232.11399196734,50.0155023254354,19.49714,18.26104,17.55226,17.11804,16.93972,3225,301,4,138,1.312840844096596e+18,0,0.1699806,1166,52751,151
1.2376793174797194e+18,2.33243268762214,9.12503346578819,22.65928,21.922,21.71999,21.75788,21.41416,7880,301,1,58,5.105099656339413e+18,1,1.033333,4534,55863,980
1.2376711232186616e+18,123.815465077375,7.77454279825595,21.07788,18.47448,16.98529,16.02903,15.47021,5972,301,2,53,1.978314215064103e+18,2,0.0001028844,1757,53083,393
1.2376654415285455e+18,226.77866595425,23.0345405116704,20.72824,18.54827,17.37286,16.89842,16.53084,4649,301,3,278,2.426394902561581e+18,0,0.1682922,2155,53820,293
1.2376654415295939e+18,229.221255937855,22.2385923929816,19.30131,17.77498,16.79924,16.32503,15.93914,4649,301,3,294,2.429762438325889e+18,0,0.1340501,2158,54209,256
1.2376654415131443e+18,188.029666875571,29.6312282288797,19.93868,17.82458,16.83811,16.41177,16.06791,4649,301,3,43,2.5153033369792287e+18,0,0.09965171,2234,53823,156
1.2376654415264484e+18,221.660414186595,24.5358381847299,20.36858,18.28809,17.01427,16.5509,16.23724,4649,301,3,246,2.4128678919898665e+18,0,0.221231,2143,54184,234
1.2376654415137347e+18,189.585910058731,29.6949017371711,24.65986,21.61476,20.02863,19.23168,19.08935,4649,301,3,52,7.293664090429611e+18,0,0.4358262,6478,56341,307
1.2376654415172078e+18,198.583517001122,28.9161211381481,21.6276,19.61123,18.18133,17.65413,17.3189,4649,301,3,105,7.302672114099968e+18,0,0.2528984,6486,56328,310
1.2376543835867717e+18,131.789908075731,50.4543352929034,25.45875,23.37093,21.66938,20.26538,19.55132,2074,301,6,101,8.457932562349971e+18,0,0.7122219,7512,56777,627
1.2376543835869683e+18,132.484833185445,50.7965227127204,25.36795,23.73812,21.43316,20.34073,19.56335,2074,301,6,104,8.22264697356998e+18,0,0.5966135,7303,57013,727
1.2376575897780884e+18,153.995535211645,50.0752367045893,22.80091,21.24239,20.05785,19.25586,18.77828,2821,301,2,74,7.50760156983331e+18,0,0.4889575,6668,56605,367
1.2376575897845107e+18,177.224408140972,54.1962255765565,23.32816,21.60954,19.34639,18.64005,18.28784,2821,301,2,172,7.531307311899629e+18,0,0.4362493,6689,56396,592
1.2376613886763343e+18,205.70585934813,56.8603088020691,23.32533,23.86178,21.58508,20.4055,19.59039,3705,301,6,69,9.234867292915128e+18,0,0.7480944,8202,58158,859
1.2376576295289495e+18,183.947119512496,52.6366515205573,23.99493,23.51431,21.89643,20.84907,19.96762,2830,301,4,416,9.255033423499907e+18,1,0.401126,8220,57432,495
1.2376613623734602e+18,207.924895363526,45.6947186284863,20.61545,18.78678,17.86621,17.4576,17.14439,3699,301,5,127,1.6506858633880143e+18,0,0.09687636,1466,53083,424
1.2376613623777856e+18,220.812321583404,42.0415478156648,22.90935,20.38962,18.79656,18.20639,17.85526,3699,301,5,193,6.824123417777953e+18,0,0.3181999,6061,56076,160
1.2376613623676928e+18,189.024147271438,48.0471132733963,18.23939,17.12482,16.69929,16.44302,16.28235,3699,301,5,39,1.636092320447228e+18,0,0.06097141,1453,53084,581
1.2376613623723459e+18,204.377580507615,46.3551825731939,22.33061,19.52904,17.84197,17.24166,16.91196,3699,301,5,110,1.6473658876924006e+18,0,0.3154913,1463,53063,634
1.2376697617186168e+18,324.882519138123,5.06318763039079,22.16486,21.37529,21.30267,21.49664,20.73553,5655,301,2,123,4.6016255784536207e+18,1,2.453461,4087,55449,264
1.2376737061139912e+18,111.791341381639,41.0970141389556,21.45067,20.09277,18.48628,17.84682,17.47763,6573,301,5,196,4.116326156353165e+18,0,0.2954154,3656,55241,131
1.237663784196047e+18,356.889297885726,0.197616289881891,19.67627,18.88296,18.70347,18.29751,18.32097,4263,301,4,95,1.731750104475396e+18,0,0.09636121,1538,52937,422
1.237659934826627e+18,4.87967490050505,33.8805898613708,20.89458,19.60191,19.31591,19.1837,19.22758,3367,301,2,19,1.6528565728098652e+18,2,-0.0004810501,1468,52999,129
1.2376672937269007e+18,140.266639616643,20.8460592879969,23.1037,21.63623,20.31251,19.53901,19.1793,5080,301,5,182,6.497618765894932e+18,0,0.548214,5771,56011,183
1.2376672099838856e+18,162.662439654758,27.0172224914724,20.52156,20.30602,20.24271,19.95203,20.0629,5061,301,1,317,1.1788172985676091e+19,1,1.683331,10470,58130,3
1.2376672099867692e+18,169.956422802938,27.8858773950417,21.0077,20.83365,20.69626,20.63321,20.58146,5061,301,1,361,1.2786846759378e+19,1,0.8825324,11357,58522,5
1.2376613886804623e+18,220.771594728044,53.1154477760961,24.4557,21.45632,20.39619,19.68279,19.32674,3705,301,6,132,7.56406808551649e+18,0,0.4870469,6718,56398,991
1.2376637826005732e+18,31.5466702783301,-1.07153171754203,20.54003,18.71962,17.80959,17.36419,17.05571,4263,301,1,326,7.904499408652472e+17,0,0.1218438,702,52178,248
1.2376637825997212e+18,29.5392492613997,-1.09544741979601,19.99812,18.65849,18.05152,17.70156,17.41718,4263,301,1,313,1.6945385078899607e+18,0,0.1254335,1505,52941,215
1.2376609355539415e+18,132.265849261099,54.728590516788,19.5891,19.57562,19.39354,19.36832,19.58784,3600,301,2,18,8.192261970541698e+18,0,0.06110093,7276,57061,779
1.2376609355545969e+18,134.177239589067,55.8592719772034,21.93924,21.04552,20.61056,20.44423,20.03289,3600,301,2,28,5.798442900540119e+18,1,0.7591278,5150,56329,212
1.2376788584834012e+18,27.5218010237117,10.9752547690249,26.25644,21.39136,19.56247,18.77275,18.3243,7773,301,2,490,5.100489399067761e+18,0,0.4129607,4530,55564,592
1.2376788584837944e+18,28.4117649920229,10.9323507490993,23.88681,22.60596,21.01655,20.05284,19.55239,7773,301,2,496,5.10054519928287e+18,0,0.475377,4530,55564,795
1.237668330954162e+18,219.886147293353,13.4395764135159,19.00944,17.08614,16.03982,15.59759,15.22463,5322,301,1,70,1.9254543759882588e+18,0,0.1166926,1710,53504,602
1.2376786619624983e+18,3.68681851254269,5.1724608455385,22.69639,22.11867,20.63428,19.79587,19.38347,7727,301,4,91,4.972023839297133e+18,0,0.418773,4416,55828,181
1.2376627013308913e+18,252.928362831049,45.231530628655,20.77865,20.60398,20.28717,20.10809,19.8066,4011,301,3,148,9.610901366727006e+18,1,2.00589,8536,58015,799
1.2376655354710587e+18,246.668943596891,16.1984396911821,20.1845,20.03188,19.75164,19.62594,19.9265,4671,301,2,127,2.486126422502959e+18,1,1.359198,2208,53880,507
1.237667781212898e+18,157.771433591435,18.9507159605853,22.3763,22.20241,20.11755,19.15545,18.65574,5194,301,1,292,6.626047771752552e+18,0,0.6066818,5885,56036,461
1.2376619717315791e+18,206.052931869123,7.20387651055606,20.02188,18.05375,17.13912,16.72331,16.40569,3841,301,4,274,2.0301287184578908e+18,0,0.07779443,1803,54152,477
1.2376802758000645e+18,8.39622844946877,26.8003697717844,23.14109,23.1519,21.66803,20.62947,19.84992,8103,301,2,146,8.624609738758576e+18,2,-0.000108769,7660,57357,787
1.237659330851767e+18,246.600091898734,40.3290743307948,24.40818,20.75118,19.64809,18.94835,18.46593,3226,301,5,94,6.806138980893219e+18,0,0.1630233,6045,56072,269
1.2376637890273615e+18,115.035475022414,49.2710604076872,28.90174,19.24543,17.47902,16.80563,16.72323,4264,301,5,87,4.1299463606184407e+18,0,0.7870603,3668,55478,529
1.2376663016301527e+18,52.2046871683776,0.696301920413521,20.87998,19.00983,17.71914,17.14039,16.76562,4849,301,5,803,4.662811973417964e+17,0,0.2093082,414,51869,577
1.2376677339807747e+18,206.479606638932,20.189514373108,25.45613,23.89743,21.08679,19.931,19.35954,5183,301,1,483,6.595707848348686e+18,0,0.6006725,5858,56063,677
1.2376794576116782e+18,5.3581809294846,18.4020869453851,22.23666,21.2492,21.20569,21.24423,21.28803,7912,301,6,190,6.958161585560115e+18,1,2.404076,6180,56301,364
1.237679457610695e+18,2.94045476914954,18.4224392328582,21.10877,20.87426,20.89332,20.71607,20.91805,7912,301,6,175,8.550095279109725e+18,1,1.781304,7594,56947,41
1.2376794576096463e+18,0.340571345297235,18.4652015084509,20.37112,20.00989,19.94173,19.90449,19.7034,7912,301,6,159,6.950344056829663e+18,1,0.8569884,6173,56238,596
1.2376802758000645e+18,8.51255721016292,26.6904843059356,22.11135,21.44482,21.61718,21.50686,22.22486,8103,301,2,146,7.072975892813994e+18,2,0.0001885526,6282,56572,264
1.2376543911054548e+18,124.319266863362,43.7166904328422,24.01922,24.09687,21.84548,20.70832,19.92364,2076,301,4,139,9.320230057564983e+18,0,0.8169996,8278,56990,111
1.2376543911056515e+18,124.661810751413,44.128754956947,22.80953,22.44368,20.93297,19.73807,19.11744,2076,301,4,142,7.183427329489918e+18,0,0.6477889,6380,56340,676
1.2376613537771684e+18,168.711277972497,57.0602716649572,18.94157,18.87563,18.91927,18.72547,18.68102,3697,301,5,30,1.0235601532213268e+18,1,1.704886,909,52379,426
1.237661353778676e+18,174.858944668605,57.5227620970722,20.12716,20.19164,20.00592,20.08207,20.00008,3697,301,5,53,1.4772766568245105e+18,1,1.389923,1312,52781,349
1.237661353778676e+18,174.946481579655,57.6470979280275,21.19566,20.76301,20.63361,20.66348,20.33373,3697,301,5,53,9.275262800581906e+18,1,2.053206,8238,58171,361
1.2376591316757384e+18,227.928476828148,45.6245994994031,19.26277,18.11971,17.71988,17.55873,17.48643,3180,301,2,141,1.1822592692658115e+18,2,0.0002061788,1050,52721,234
1.2376591316803914e+18,239.463864302717,39.0258730772777,23.63532,21.24485,21.10462,20.81932,21.19632,3180,301,2,212,5.845733990749985e+18,2,0.0002636042,5192,56066,224
1.2376648176702592e+18,164.506016068185,34.8466227333202,23.05564,23.32213,21.63749,20.45024,19.73775,4504,301,1,60,1.1561923181003692e+19,0,0.6618731,10269,58220,207
1.2376648176726188e+18,170.95545197486,35.7183865340185,25.69886,23.53062,21.78393,20.61232,19.86518,4504,301,1,96,1.1556389338008e+19,0,0.7142799,10264,58162,555
1.2376648176761577e+18,181.062918169561,36.4774644435001,23.96356,22.82663,21.00838,19.95565,19.2792,4504,301,1,150,9.98002665177667e+18,0,0.6827678,8864,57428,181
1.2376737061101898e+18,101.246232238252,38.0809937302091,17.49504,16.31466,15.93105,15.78815,15.73372,6573,301,5,138,3.0198024373314785e+18,2,-4.627456e-05,2682,54401,505
1.2376737061104517e+18,101.845125221675,38.3524314745021,18.68032,16.91242,16.15128,15.86371,15.69203,6573,301,5,142,3.019808759523338e+18,2,-6.286427e-05,2682,54401,528
1.2376802430702065e+18,21.1987660660208,-6.78179830506664,22.44036,20.7649,19.06224,18.43208,18.07147,8095,301,5,440,8.061654549939902e+18,0,0.3454968,7160,56599,768
1.237665441524548e+18,217.121165671746,25.6551855697575,23.78619,20.4205,18.68153,17.99705,17.63872,4649,301,3,217,2.3993117321294254e+18,0,0.383503,2131,53819,69
1.2376654415333952e+18,237.771196553576,18.8994147856392,20.06609,18.67052,17.92747,17.5627,17.33293,4649,301,3,352,2.4433029184183603e+18,0,0.1346897,2170,53875,364
1.2376654415284147e+18,226.297259242213,23.0333097212811,25.13262,21.38006,19.67691,18.81504,18.27821,4649,301,3,276,6.777921664485448e+18,0,0.0,6020,56087,15
1.2376654415219264e+18,210.693853027632,27.1724304794342,20.28608,18.53049,17.42401,16.96586,16.6577,4649,301,3,177,2.384662663851436e+18,0,0.1572207,2118,53820,24
1.237651737379144e+18,206.514732551519,3.15861104138302,20.54255,18.16758,16.68104,16.18615,15.86485,1458,301,5,545,5.957679355831521e+17,0,0.2317759,529,52025,607
1.2376675363956332e+18,147.674270094173,19.0597417869446,25.40975,21.67869,20.15257,19.25341,18.73126,5137,301,1,229,6.511100977575385e+18,2,0.0001209061,5783,56017,79
1.237661387607639e+18,223.03680242349,51.4117390894949,22.6454,23.78102,21.98062,20.87623,19.75098,3705,301,4,146,9.458881230861e+18,1,1.880369,8401,57482,713
1.237654604254085e+18,164.962836950587,3.7608815541495,21.9836,20.21607,19.91055,20.01054,20.11471,2126,301,1,305,5.371776856847833e+18,1,3.140653,4771,55925,394
1.2376785959438917e+18,2.11600948701846,1.53270924157621,24.18053,23.08871,23.32628,22.02684,21.54476,7712,301,1,343,1.059144941022664e+19,0,0.9265026,9407,58041,396
1.237667209985655e+18,167.191035957181,27.5902396499388,20.6055,20.49069,20.38914,20.10236,20.07049,5061,301,1,344,1.2786971828825643e+19,1,1.939114,11357,58522,460
1.2376672099876864e+18,172.320431961944,28.2434788639421,19.2609,18.0681,17.56593,17.37756,17.33379,5061,301,1,375,2.497369752456948e+18,2,-0.0001272065,2218,53816,450
1.237667209987752e+18,172.574952923634,28.1712625521596,20.08691,19.12678,19.00612,18.86284,18.5122,5061,301,1,376,7.216118558392343e+18,1,2.581759,6409,56306,822
1.237661816021975e+18,189.135651953419,11.6926535843216,19.504,18.98708,18.94693,18.92961,18.76619,3805,301,2,14,6.090130135008433e+18,1,2.365565,5409,55957,500
1.2376803337899876e+18,6.14168210408707,30.9974080305605,22.88717,21.79701,19.74709,19.10183,18.42536,8116,301,6,266,8.025626027261975e+18,0,0.4961275,7128,56567,769
1.2376637825887112e+18,4.39121889543234,-1.19068558808879,24.9312,20.21975,18.45228,17.82278,17.34174,4263,301,1,145,4.391807101383741e+17,0,0.358527,390,51900,290
1.2376793244762112e+18,44.6877567192638,-2.88079398748948,24.63464,21.13138,20.40992,19.98165,20.89246,7881,301,6,320,4.887538735342967e+18,2,-0.0001232311,4341,55538,26
1.2376793244603515e+18,8.35760278346056,-4.03789610809378,23.32222,22.17031,21.0498,20.03789,20.9079,7881,301,6,78,8.899232559021709e+18,0,0.3324195,7904,57358,435
1.237678858472522e+18,2.19616403681073,12.0017772872216,20.64958,20.58109,20.49215,20.12969,20.02465,7773,301,2,324,1.3016765910119373e+19,1,1.925977,11561,58485,862
1.2376786174221356e+18,9.79706922635876,1.34727686880908,24.06625,21.45044,20.98444,20.80728,21.24883,7717,301,1,395,4.845965100648258e+18,0,0.05880363,4304,55506,334
1.2376802720343007e+18,328.370707715095,18.3102668623296,23.72986,22.11957,22.32725,22.27842,21.21434,8102,301,3,29,5.652196850926901e+18,0,0.9385709,5020,55852,652
1.2376663016300874e+18,52.0234478108129,0.673827119586495,21.06669,19.33142,18.06039,17.42866,16.99094,4849,301,5,802,1.1981076274526556e+18,0,0.1503486,1064,52577,546
1.2376663016294976e+18,50.7567625398406,0.731370109381996,20.09404,19.02656,18.6048,18.27486,18.12965,4849,301,5,793,9.053970114134936e+17,0,0.05227073,804,52286,631
1.2376663016306117e+18,53.2289063056319,0.64229445921749,20.04262,18.81681,17.80748,17.29628,17.00799,4849,301,5,810,4.6737521042157766e+17,0,0.2267775,415,51810,461
1.2376663016282527e+18,47.863750243534,0.74774237139512,23.22888,21.52094,19.71758,19.09863,18.73116,4849,301,5,774,1.7610553887964795e+18,0,0.3159228,1564,52991,538
1.2376663016283177e+18,47.9891595645348,0.781841866738697,24.28307,21.53987,20.02272,19.21211,18.71914,4849,301,5,775,1.704757093912832e+18,2,6.607343e-05,1514,52931,526
1.2376663016302185e+18,52.3040349892102,0.724110469643245,23.8317,21.09542,19.35046,18.62876,18.19213,4849,301,5,804,8.028733227474881e+17,0,0.3977201,713,52178,388
1.2376677812252838e+18,187.778271757364,21.3735388588633,24.59441,21.32073,19.43598,18.85512,18.48519,5194,301,1,481,6.735169078766623e+18,0,0.4158715,5982,56074,130
1.2376619717237804e+18,188.069134849704,7.66548085219923,19.22343,18.00549,17.40347,17.05026,16.90372,3841,301,4,155,1.8330588399901348e+18,0,0.0840102,1628,53474,341
1.237661971717882e+18,174.51319961211,7.47094037686228,20.98452,19.43623,17.82281,17.15899,16.62,3841,301,4,65,1.8229969276633357e+18,0,0.2287672,1619,53084,600
1.2376802758002606e+18,9.00603605305662,26.7139304361936,19.89199,19.914,19.69147,19.73506,19.52101,8103,301,2,149,8.624644373374851e+18,1,1.03953,7660,57357,913
1.237653651846595e+18,27.4008478851126,13.7212528761371,23.0209,22.03285,21.80394,21.76744,22.13109,1904,301,3,328,1.244345415832937e+19,0,0.08226115,11052,58438,30
1.2376683325649715e+18,220.578464674201,14.6850959472883,20.40465,18.60111,17.61163,17.21824,16.88585,5322,301,4,73,3.095201169643956e+18,0,0.1089245,2749,54241,372
1.237668332565234e+18,221.187376114088,14.5387195340968,19.72475,18.38203,17.67154,17.23952,16.94942,5322,301,4,77,3.094148936898734e+18,0,0.09499136,2748,54234,640
1.237661353778086e+18,172.355012696983,57.3027050844506,17.88269,16.92508,16.56591,16.3943,16.31878,3697,301,5,44,1.4750465765933322e+18,2,-0.000314992,1310,53033,428
1.2376728165139743e+18,348.806594397629,20.1685986965711,21.01627,20.36926,20.15316,20.03468,19.78492,6366,301,4,121,8.568133592550758e+18,1,2.221188,7610,56980,128
