market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders
4.0,96269,94829,4908,13,1.0,2,1298,2,499,599,19.0,16.0,16.0
1.0,40637,40092,4908,57,3.0,3,2787,2,879,1029,12.0,12.0,15.0
1.0,43898,43320,4908,57,3.0,2,2788,2,1329,1459,2.0,1.0,1.0
1.0,147054,144698,4908,57,3.0,2,2798,2,1199,1399,10.0,10.0,9.0
1.0,105649,104055,4908,57,3.0,3,3687,3,1029,1459,13.0,10.0,9.0
4.0,10726,10256,4908,70,5.0,1,1699,1,1699,1699,10.0,7.0,7.0
1.0,101893,100237,4908,57,3.0,3,2877,2,499,1479,17.0,15.0,14.0
1.0,10707,10373,4908,57,3.0,4,4611,4,499,1429,10.0,7.0,7.0
1.0,85631,84500,4908,57,3.0,1,1529,1,1129,1129,5.0,4.0,6.0
1.0,88998,88203,4908,57,3.0,4,2986,4,299,1579,8.0,7.0,12.0
1.0,153279,150792,4908,57,3.0,4,4611,4,729,1429,7.0,5.0,5.0
1.0,3272,3579,4908,57,3.0,3,4097,3,499,1999,6.0,6.0,9.0
1.0,157087,154484,4908,57,3.0,3,3197,3,549,1389,12.0,7.0,7.0
1.0,25361,24905,4908,57,3.0,3,3977,3,1079,1399,9.0,9.0,10.0
1.0,120984,119206,4908,57,3.0,2,2473,2,699,1099,12.0,12.0,22.0
1.0,112389,110581,4908,57,3.0,3,3532,3,699,1459,12.0,12.0,16.0
1.0,109461,107824,4908,57,3.0,3,3007,3,299,1579,6.0,5.0,5.0
1.0,154138,151679,4908,57,3.0,1,1634,1,1159,1159,6.0,4.0,4.0
2.0,56662,56013,3017,57,3.0,2,2800,2,800,1700,39.0,38.0,63.0
2.0,143194,140814,3017,57,3.0,9,11050,7,350,1700,69.0,60.0,98.0
2.0,137623,135612,3017,57,3.0,3,3375,3,750,1400,62.0,63.0,103.0
2.0,88231,86919,3017,57,3.0,3,3025,3,750,1100,20.0,16.0,16.0
2.0,62914,61866,3017,57,3.0,2,2100,2,800,1300,28.0,21.0,21.0
2.0,145447,142995,3017,57,3.0,2,1425,2,625,800,34.0,32.0,40.0
2.0,63590,62668,3017,57,3.0,1,2724,1,1607,1781,35.0,29.0,40.0
2.0,19731,19305,3017,57,3.0,2,2050,1,750,750,33.0,40.0,33.0
2.0,82140,80917,3017,57,3.0,3,1600,2,150,1050,13.0,11.0,9.0
2.0,154895,152332,3017,57,3.0,1,1550,1,1400,1400,36.0,36.0,53.0
2.0,2376,2363,3017,57,3.0,1,2000,1,1525,1525,34.0,23.0,23.0
2.0,96441,95069,3017,57,3.0,2,2300,2,750,1400,69.0,52.0,68.0
2.0,50154,49576,3017,57,3.0,7,8675,6,350,1700,40.0,39.0,46.0
2.0,57170,56239,3017,57,3.0,5,2600,4,150,1050,45.0,38.0,89.0
6.0,101599,100150,3017,47,2.0,1,2675,1,1800,1800,46.0,30.0,43.0
2.0,39909,39279,3017,57,3.0,2,4200,2,1525,1700,50.0,40.0,56.0
2.0,63962,63002,3017,57,3.0,3,3750,2,750,1050,33.0,31.0,33.0
2.0,97235,95634,3017,57,3.0,6,1385,3,150,325,60.0,55.0,81.0
5.0,106581,105021,6022,36,2.0,3,1685,3,445,745,7.0,4.0,4.0
5.0,104894,103292,6022,36,2.0,3,2485,3,795,895,28.0,27.0,48.0
5.0,151858,149630,6022,36,2.0,2,1540,2,745,795,30.0,26.0,49.0
2.0,139950,137689,6022,70,1.0,2,1690,2,795,895,15.0,12.0,23.0
5.0,132136,129769,6022,36,2.0,1,495,1,495,495,27.0,20.0,23.0
5.0,155941,153356,6022,36,2.0,3,1485,3,295,845,13.0,10.0,11.0
2.0,70283,69188,2359,39,3.0,1,3498,1,1899,1899,32.0,27.0,32.0
2.0,120935,118992,2359,39,3.0,2,6997,2,2199,2399,89.0,57.0,80.0
2.0,96362,94972,2359,39,3.0,1,2599,1,2599,2599,115.0,61.0,101.0
2.0,36008,35585,2359,39,3.0,2,2868,1,1428,1363,68.0,114.0,88.0
2.0,103849,102325,2359,39,3.0,1,5897,1,2299,2299,135.0,115.0,195.0
2.0,34501,34069,2359,4,2.0,2,3998,2,1599,2399,72.0,102.0,96.0
2.0,14825,14605,2359,39,3.0,1,2299,1,2299,2299,88.0,82.0,119.0
5.0,24813,24523,2359,57,3.0,1,3198,1,2099,2099,64.0,96.0,99.0
2.0,16204,15910,2359,39,3.0,1,2099,1,2099,2099,108.0,110.0,175.0
2.0,79420,78316,2359,39,3.0,2,8796,2,2099,2199,63.0,67.0,104.0
2.0,78089,77097,2359,39,3.0,3,4897,3,999,2299,69.0,69.0,113.0
2.0,4089,4047,2359,39,3.0,3,7182,3,1739,3051,93.0,80.0,128.0
2.0,52879,52010,2359,39,3.0,8,7796,5,0,2399,55.0,43.0,47.0
2.0,9027,8858,2359,39,3.0,2,3198,2,999,2199,94.0,67.0,112.0
2.0,58345,57384,2359,39,3.0,2,2398,2,0,1899,112.0,102.0,205.0
2.0,100158,98754,2359,39,3.0,3,3197,3,599,1399,28.0,29.0,30.0
2.0,67085,66304,2359,39,3.0,2,8795,2,2399,2399,43.0,54.0,82.0
2.0,118813,116976,2359,39,3.0,2,5997,2,2399,2499,122.0,73.0,149.0
2.0,107851,106210,2359,39,3.0,1,3599,1,2399,2399,41.0,41.0,48.0
2.0,24270,23750,2359,39,3.0,1,2599,1,1699,1699,95.0,120.0,141.0
2.0,63551,62587,2359,39,3.0,3,9195,3,2407,2799,40.0,30.0,48.0
2.0,39149,38480,2359,39,3.0,6,7696,5,0,2599,54.0,28.0,29.0
2.0,59982,59168,2359,39,3.0,4,10795,4,999,2599,58.0,63.0,94.0
2.0,50057,49196,2359,39,3.0,1,3499,1,2299,2299,55.0,53.0,58.0
2.0,145543,143271,2359,39,3.0,1,2199,1,2199,2199,30.0,14.0,18.0
2.0,64261,63284,2359,39,3.0,3,4997,3,899,2499,85.0,68.0,102.0
2.0,177050,174217,2359,39,3.0,1,1199,1,1199,1199,18.0,13.0,17.0
2.0,48494,47783,2359,39,3.0,3,2597,2,599,999,45.0,30.0,46.0
6.0,163140,160463,5550,24,3.0,1,1450,1,1450,1450,,,
3.0,10968,10626,499,60,2.0,1,1458,1,699,699,6.0,5.0,5.0
3.0,126424,124269,4921,47,1.0,3,2485,3,395,1195,0.0,0.0,0.0
4.0,179679,176495,4921,13,1.0,3,1885,3,295,995,0.0,0.0,0.0
3.0,138913,136712,4921,47,1.0,3,1885,3,295,995,0.0,0.0,0.0
1.0,107226,105988,1596,40,1.0,4,2075,3,275,700,3.0,3.0,3.0
1.0,16357,15654,1596,40,1.0,4,2900,3,325,1650,6.0,3.0,3.0
4.0,80206,79147,1596,28,2.0,2,1650,2,650,1000,4.0,4.0,4.0
1.0,45411,44774,1596,40,1.0,2,1875,2,825,1050,5.0,5.0,7.0
1.0,36264,35536,3649,41,1.0,3,2600,3,600,1200,5.0,4.0,4.0
1.0,31442,30932,3649,41,1.0,3,3800,2,800,1200,2.0,4.0,4.0
1.0,59022,57703,3649,41,1.0,2,2000,2,800,1200,4.0,4.0,8.0
1.0,166547,164166,3649,41,1.0,3,3810,3,824,1345,9.0,10.0,10.0
1.0,109657,108056,3649,41,1.0,2,3000,1,1500,1500,1.0,1.0,2.0
1.0,155316,153313,3649,41,1.0,2,2100,2,600,1200,3.0,3.0,3.0
4.0,56158,56142,3649,57,4.0,1,1500,1,1500,1500,2.0,2.0,1.0
2.0,151819,150280,3649,15,5.0,2,2700,2,1200,1500,4.0,4.0,9.0
1.0,138612,136367,3649,41,1.0,5,5500,5,700,1500,7.0,7.0,9.0
3.0,133155,131001,339,23,4.0,5,1285,5,189,329,3.0,5.0,5.0
3.0,108408,106728,339,23,4.0,6,1564,4,179,329,16.0,15.0,15.0
3.0,132512,130311,339,23,4.0,1,579,1,579,579,17.0,22.0,23.0
3.0,177135,174261,339,23,4.0,1,179,1,179,179,14.0,10.0,9.0
3.0,1183,1036,339,23,4.0,4,1136,4,169,429,24.0,21.0,20.0
3.0,82251,80941,339,23,4.0,1,999,1,269,269,11.0,10.0,10.0
3.0,132729,130604,339,23,4.0,18,3682,6,139,329,13.0,18.0,20.0
3.0,123183,121246,339,23,4.0,7,1943,5,179,329,19.0,14.0,15.0
3.0,59988,58774,339,23,4.0,4,1036,1,179,179,40.0,33.0,35.0
3.0,153499,151067,339,23,4.0,4,1436,2,149,269,2.0,2.0,3.0
3.0,171788,168925,339,23,4.0,1,179,1,179,179,12.0,11.0,11.0
3.0,26204,25766,3419,47,1.0,2,1845,2,850,995,13.0,11.0,11.0
3.0,63034,62047,3419,47,1.0,3,3750,3,1100,1400,19.0,17.0,16.0
3.0,2342,2534,3419,47,1.0,2,2400,1,900,900,27.0,18.0,17.0
3.0,18962,18653,3419,47,1.0,3,2931,2,847,1091,16.0,15.0,9.0
1.0,25348,24782,5556,24,4.0,1,1350,1,1350,1350,29.0,22.0,22.0
1.0,121687,119758,5556,24,4.0,1,1350,1,1350,1350,12.0,9.0,9.0
1.0,17535,16795,5556,24,4.0,2,2700,1,1350,1350,63.0,64.0,74.0
1.0,137706,135207,5556,24,4.0,1,1350,1,1350,1350,67.0,64.0,66.0
1.0,82052,80904,5556,24,4.0,1,1350,1,1350,1350,9.0,12.0,14.0
1.0,152991,150412,5556,24,4.0,1,1350,1,1350,1350,42.0,42.0,49.0
1.0,25630,25203,5556,24,4.0,2,2700,1,1350,1350,8.0,4.0,4.0
1.0,112841,111033,5556,24,4.0,1,1350,1,1350,1350,60.0,58.0,75.0
1.0,174718,172158,5556,24,4.0,1,1350,1,1350,1350,32.0,32.0,44.0
1.0,117864,115961,5556,24,4.0,1,1350,1,1350,1350,30.0,35.0,49.0
4.0,27859,27290,2149,47,3.0,2,1472,2,690,782,40.0,87.0,30.0
4.0,68190,67039,2149,47,3.0,1,782,1,782,782,24.0,23.0,20.0
4.0,127546,125603,2149,47,3.0,11,7206,4,150,854,17.0,17.0,22.0
4.0,50898,50153,2149,47,3.0,7,5474,2,782,782,98.0,82.0,130.0
4.0,108033,106318,2149,47,3.0,4,2367,3,250,1085,52.0,39.0,43.0
4.0,113113,111066,2149,47,3.0,1,982,1,782,782,76.0,70.0,84.0
4.0,29604,28909,2149,47,3.0,2,2067,2,782,1085,70.0,115.0,46.0
4.0,31793,31290,2149,47,3.0,7,5498,3,690,1085,33.0,83.0,19.0
4.0,102189,100535,2149,47,3.0,2,1564,2,782,782,128.0,71.0,129.0
4.0,128781,126626,2149,47,3.0,1,782,1,782,782,31.0,31.0,29.0
4.0,37604,37187,2149,47,3.0,1,782,1,782,782,73.0,73.0,73.0
4.0,50663,49735,2149,47,3.0,1,782,1,782,782,97.0,85.0,127.0
4.0,110404,108556,2149,47,3.0,1,1058,1,782,782,101.0,71.0,113.0
4.0,8283,8283,2149,47,3.0,3,3152,3,782,1085,100.0,62.0,97.0
4.0,17461,16839,2149,47,3.0,2,1359,2,669,690,125.0,123.0,141.0
4.0,12137,11955,2149,47,3.0,4,2064,3,250,782,63.0,60.0,86.0
4.0,61363,60310,2149,47,3.0,1,782,1,782,782,40.0,36.0,42.0
1.0,153729,151301,1528,4,1.0,3,1445,3,295,725,6.0,6.0,10.0
1.0,114525,112801,1528,4,1.0,5,4145,4,400,1175,20.0,18.0,18.0
1.0,161488,158991,1528,4,1.0,4,3445,3,395,1150,8.0,8.0,13.0
1.0,42302,41861,1528,4,1.0,8,9621,7,497,1655,25.0,18.0,20.0
1.0,162571,159939,1528,4,1.0,3,2350,3,525,1075,30.0,27.0,27.0
1.0,106578,104984,1528,4,1.0,1,1120,1,895,895,10.0,9.0,10.0
1.0,25812,25406,1528,4,1.0,5,7020,5,1095,1175,7.0,7.0,11.0
1.0,5799,5639,1528,4,1.0,2,1795,2,600,1195,15.0,8.0,8.0
1.0,154403,151950,1528,4,1.0,5,5270,5,325,1295,18.0,18.0,25.0
1.0,121992,120207,1528,4,4.0,4,3545,4,525,1195,15.0,14.0,14.0
1.0,31798,31252,1528,4,1.0,1,895,1,895,895,14.0,7.0,7.0
1.0,86780,85310,1528,4,1.0,2,1750,2,425,1075,35.0,31.0,32.0
1.0,145992,143631,1528,4,1.0,4,1775,4,375,600,7.0,7.0,7.0
1.0,86076,84837,1528,4,1.0,2,2425,2,1075,1175,10.0,9.0,11.0
1.0,80630,79807,1528,4,1.0,10,11340,8,1025,1195,13.0,13.0,11.0
1.0,42156,41510,1528,4,1.0,2,1425,2,600,675,4.0,3.0,4.0
1.0,92007,90741,1528,4,1.0,4,1665,4,250,595,2.0,2.0,5.0
1.0,5907,5753,1528,4,1.0,3,1376,3,390,634,34.0,18.0,18.0
1.0,963,826,1528,4,1.0,1,1075,1,1075,1075,30.0,30.0,44.0
1.0,5802,5709,1528,4,1.0,3,1785,3,295,1195,15.0,8.0,8.0
1.0,53957,53069,1528,4,1.0,3,1900,3,400,725,9.0,9.0,18.0
1.0,161827,159294,1528,4,1.0,3,2426,3,415,714,17.0,17.0,20.0
1.0,98755,97281,1528,4,1.0,1,975,1,975,975,26.0,24.0,25.0
1.0,175769,172866,1528,4,1.0,4,1700,2,325,525,18.0,18.0,24.0
1.0,153634,151313,1528,4,1.0,3,2825,2,425,1075,6.0,6.0,7.0
1.0,60661,59720,1528,4,1.0,4,2475,4,325,1075,5.0,2.0,3.0
1.0,67814,66769,1528,4,1.0,2,1775,2,525,1075,5.0,7.0,11.0
1.0,170196,167384,1528,4,1.0,5,4295,4,295,1075,27.0,19.0,28.0
1.0,106284,104734,1528,4,1.0,5,3645,5,400,1095,5.0,5.0,4.0
2.0,26123,25708,3748,47,3.0,2,625,2,75,550,17.0,39.0,16.0
6.0,111653,109852,6436,13,2.0,3,2685,3,895,895,,,
6.0,22501,21934,6436,13,2.0,3,2190,3,200,895,,,
6.0,13523,13338,6436,13,2.0,2,1545,2,400,1095,,,
6.0,154960,152409,6436,13,2.0,2,1595,2,200,895,,,
6.0,156652,154162,6436,13,2.0,4,3325,3,400,750,,,
6.0,129684,127493,6436,13,2.0,3,1395,3,200,895,,,
6.0,133353,131216,6436,13,2.0,2,1445,2,400,895,,,
6.0,80627,79482,6436,13,2.0,6,4980,3,200,895,,,
6.0,123823,121887,6436,13,2.0,3,1395,3,50,1095,,,
6.0,48355,47535,6436,13,2.0,1,1270,1,895,895,,,
6.0,144638,142193,6436,13,2.0,3,2070,3,250,895,,,
6.0,173743,170933,6436,13,2.0,2,1095,2,200,895,,,
6.0,114475,112773,6436,50,2.0,3,1695,3,200,995,,,
6.0,64613,63766,6436,13,2.0,4,2915,4,200,895,,,
6.0,173547,170787,6436,13,2.0,3,2290,3,200,895,,,
6.0,80592,79490,6436,13,2.0,8,6195,4,200,895,,,
6.0,127863,125729,6436,13,2.0,3,1971,3,323,888,,,
6.0,108552,106887,6436,13,2.0,2,1120,2,200,895,,,
6.0,104242,102193,6436,13,2.0,2,1095,2,200,895,,,
6.0,90043,89096,6436,13,2.0,4,2740,4,50,895,,,
6.0,155416,152981,6436,13,2.0,3,1870,3,200,895,,,
6.0,38055,37547,6436,13,2.0,5,2390,5,50,895,,,
6.0,122164,120187,6436,13,2.0,2,1570,2,300,895,,,
6.0,68041,67021,6436,13,2.0,2,1395,2,400,995,,,
6.0,149943,147075,6436,13,2.0,2,1195,2,300,895,,,
6.0,155404,152859,6436,13,2.0,2,1095,2,200,895,,,
6.0,97100,96053,6436,13,2.0,4,2465,4,200,895,,,
6.0,115323,113458,6436,13,2.0,1,1095,1,895,895,,,
6.0,93212,91882,6436,13,2.0,2,1145,2,250,895,,,
6.0,84172,82878,6436,13,2.0,2,1295,2,400,895,,,
6.0,142807,140816,6436,13,2.0,2,1733,2,208,959,,,
6.0,56574,55630,5946,50,1.0,1,2620,1,2070,2070,,,
6.0,117891,116503,5946,50,1.0,3,6110,3,850,2050,,,
6.0,20981,20649,5946,50,1.0,2,3175,2,1150,2025,,,
6.0,157686,155200,5946,50,1.0,1,1485,1,1300,1300,,,
6.0,64034,63016,5946,50,1.0,1,2525,1,1950,1950,,,
6.0,72907,71778,5946,50,1.0,3,4050,3,625,2025,,,
6.0,72690,71808,5946,50,1.0,2,3200,2,1150,2050,,,
6.0,65227,64133,5946,50,1.0,1,1300,1,1300,1300,,,
6.0,56111,55196,5946,50,1.0,2,3725,2,1700,2025,,,
6.0,102625,101051,5946,50,1.0,1,1510,1,1300,1300,,,
6.0,24177,24433,5946,50,4.0,2,3725,2,850,2025,,,
6.0,23516,24019,5946,50,4.0,1,2575,1,2025,2025,,,
6.0,116608,114864,5946,50,1.0,1,2085,1,1775,1775,,,
6.0,16916,16558,5946,50,1.0,1,2070,1,2070,2070,,,
6.0,158069,155638,5946,50,1.0,1,2600,1,2050,2067,,,
6.0,45746,45744,5946,50,1.0,1,2085,1,1775,1775,,,
6.0,112988,111392,5946,50,1.0,1,2595,1,1700,1700,,,
6.0,91158,90195,5946,50,1.0,1,2085,1,1775,1775,,,
6.0,35098,34666,5946,50,1.0,3,4285,3,850,1950,,,
6.0,63376,62268,5946,50,1.0,1,2550,1,1950,1950,,,
6.0,73486,72315,5946,50,1.0,1,2675,1,2050,2050,,,
6.0,10346,10217,5946,50,1.0,2,3900,2,1950,1950,,,
6.0,103803,102766,5946,50,1.0,1,2050,1,2050,2050,,,
6.0,112898,111300,5946,50,1.0,1,1775,1,1775,1775,,,
6.0,125641,123942,5946,50,1.0,3,4925,3,850,2050,,,
6.0,149706,147015,5946,50,1.0,1,2070,1,2070,2070,,,
6.0,65827,65082,5946,50,1.0,2,3375,2,1305,2070,,,
6.0,161038,158390,5946,50,1.0,1,1305,1,1305,1305,,,
6.0,35038,34575,5946,50,1.0,2,3525,2,850,2050,,,
5.0,48815,48289,2270,48,2.0,2,1290,2,0,995,0.0,0.0,0.0
1.0,70881,69923,2270,36,3.0,3,1885,2,295,1295,0.0,0.0,0.0
1.0,88161,87579,2270,36,3.0,15,13925,11,295,1695,0.0,0.0,0.0
1.0,37381,37217,2270,36,3.0,3,2085,3,295,1495,0.0,0.0,0.0
1.0,180331,177414,2270,36,3.0,5,3130,5,250,1295,0.0,0.0,0.0
1.0,164239,161712,2270,36,3.0,4,2780,2,195,1195,0.0,0.0,0.0
1.0,20348,20150,2270,36,3.0,6,4325,5,250,1195,0.0,0.0,0.0
1.0,94625,93464,2270,36,3.0,6,2880,5,250,1295,0.0,0.0,0.0
1.0,16092,15725,2270,36,3.0,8,4670,6,250,1295,0.0,0.0,0.0
1.0,84275,83344,2270,36,3.0,7,2865,5,195,995,0.0,0.0,0.0
1.0,104495,103032,2270,36,3.0,7,4975,5,250,1295,0.0,0.0,0.0
1.0,138011,135720,2270,36,3.0,4,3180,4,195,1395,0.0,0.0,0.0
1.0,152341,150098,2270,36,3.0,5,3175,4,195,1395,0.0,0.0,0.0
1.0,40593,40396,2270,36,3.0,3,1885,3,295,995,0.0,0.0,0.0
1.0,34833,34405,2270,36,3.0,4,3580,4,495,1295,0.0,0.0,0.0
1.0,131991,130033,2270,36,3.0,8,4770,6,195,1295,0.0,0.0,0.0
1.0,173739,171270,2270,36,3.0,7,3965,5,195,1295,0.0,0.0,0.0
1.0,80852,79768,2270,36,3.0,2,1290,2,295,995,0.0,0.0,0.0
1.0,129732,127588,2270,36,3.0,3,2385,3,295,1495,0.0,0.0,0.0
1.0,172055,169592,2270,6,3.0,5,4075,4,295,1395,0.0,0.0,0.0
1.0,31248,30727,4419,39,4.0,3,4700,3,1400,1700,10.0,5.0,5.0
1.0,60609,59696,4419,39,1.0,2,2200,2,800,1400,2.0,3.0,4.0
1.0,112962,111375,4419,39,1.0,3,4200,3,800,1700,10.0,10.0,24.0
1.0,59189,59169,4419,39,1.0,6,6017,6,736,1645,18.0,8.0,28.0
1.0,78811,77778,1492,36,1.0,3,3915,3,595,1895,40.0,40.0,86.0
1.0,142713,140062,1492,36,1.0,3,4385,3,595,1895,45.0,45.0,50.0
1.0,44408,43786,1492,36,1.0,6,4665,5,400,1795,26.0,24.0,23.0
1.0,13271,13108,1492,36,1.0,3,3400,3,750,1325,16.0,20.0,20.0
1.0,143961,141538,1492,36,1.0,5,6575,3,345,1995,50.0,50.0,77.0
1.0,92851,91310,5305,63,4.0,1,974,1,857,972,39.0,38.0,37.0
1.0,98495,97073,5305,63,4.0,1,1405,1,1025,1025,11.0,11.0,17.0
1.0,146054,143725,5305,63,4.0,2,2030,2,775,1025,9.0,9.0,14.0
1.0,234,188,5305,63,4.0,2,1220,1,495,495,7.0,3.0,3.0
1.0,47555,46800,5305,63,4.0,1,1000,1,595,595,3.0,3.0,4.0
1.0,115190,113417,5305,63,4.0,1,775,1,545,545,30.0,24.0,25.0
1.0,133470,131377,5305,63,4.0,1,1005,1,775,775,22.0,21.0,21.0
1.0,48071,47393,5305,63,4.0,1,970,1,590,590,28.0,28.0,37.0
1.0,153779,151467,5305,63,4.0,2,1450,1,495,495,7.0,7.0,11.0
1.0,146245,143924,5305,63,4.0,1,775,1,545,545,22.0,21.0,26.0
1.0,176974,174204,5305,63,4.0,1,595,1,595,595,16.0,16.0,15.0
1.0,85852,84641,5305,63,4.0,1,950,1,545,545,4.0,3.0,3.0
1.0,43646,43012,5305,63,4.0,1,595,1,595,595,16.0,12.0,11.0
6.0,104746,103155,5572,47,1.0,4,2345,4,75,1050,,,
6.0,177630,174836,5572,47,1.0,3,2875,3,775,1125,,,
6.0,108582,106936,5572,47,1.0,2,1720,2,825,895,,,
6.0,163294,160712,5572,47,1.0,5,1793,4,351,1084,,,
6.0,131713,129717,5572,47,1.0,4,3220,4,325,1050,,,
6.0,117231,115400,5572,47,1.0,2,3408,2,1232,1556,,,
6.0,102446,101048,5572,47,1.0,2,3370,2,1195,1750,,,
6.0,178162,175462,5572,59,1.0,2,2245,2,1050,1195,,,
6.0,129973,127767,5572,13,4.0,2,1970,2,875,1095,,,
6.0,111834,110362,5572,47,1.0,2,2390,1,1195,1195,,,
6.0,166549,163883,5572,47,1.0,2,1520,2,325,1195,,,
2.0,180204,177330,700,47,1.0,2,1868,2,869,999,46.0,45.0,65.0
2.0,165469,162952,700,47,1.0,1,2000,1,2000,2000,40.0,27.0,39.0
4.0,96693,95159,6396,45,1.0,6,5170,6,695,895,72.0,42.0,71.0
4.0,112555,111042,6396,45,1.0,5,5275,5,695,1395,69.0,65.0,108.0
4.0,110948,109422,6396,45,1.0,8,4930,6,200,1095,68.0,59.0,92.0
4.0,41467,40741,6396,45,1.0,3,3085,3,995,1095,40.0,30.0,35.0
4.0,10083,9669,6396,45,1.0,6,5600,6,325,1095,66.0,68.0,104.0
4.0,42404,41891,6396,45,1.0,2,1245,2,150,1095,30.0,29.0,49.0
4.0,65243,64167,6396,45,1.0,4,3910,4,325,1495,69.0,67.0,115.0
4.0,87418,86180,6396,45,1.0,4,4580,4,995,1395,16.0,16.0,25.0
4.0,97123,95658,6396,45,1.0,6,5100,6,325,1095,70.0,58.0,85.0
4.0,47014,46163,6396,45,1.0,3,3185,3,895,995,37.0,30.0,35.0
4.0,146310,143905,6396,45,1.0,2,1420,2,325,1095,34.0,32.0,56.0
4.0,67018,65864,6396,45,1.0,3,3085,3,895,1195,51.0,42.0,57.0
4.0,15759,15118,6396,45,1.0,4,3880,4,795,1095,71.0,55.0,98.0
4.0,51512,50398,6396,45,1.0,5,2865,5,150,1095,70.0,66.0,112.0
4.0,144510,141921,6396,45,1.0,2,1990,2,895,1095,70.0,70.0,108.0
4.0,59343,58758,6396,45,1.0,4,3310,4,325,1095,64.0,59.0,118.0
4.0,89673,88638,6396,45,1.0,5,5675,5,995,1295,52.0,54.0,101.0
4.0,16917,16544,6396,45,1.0,2,1990,2,995,995,73.0,69.0,123.0
4.0,95313,93878,6396,45,1.0,4,3510,4,325,1095,73.0,68.0,82.0
4.0,142579,140354,6396,45,1.0,5,2985,4,795,995,55.0,49.0,75.0
4.0,103225,102128,6396,45,1.0,14,9805,10,150,1595,83.0,83.0,148.0
4.0,121324,119313,6396,45,1.0,1,1252,1,960,1040,18.0,33.0,43.0
4.0,25377,25118,6396,45,1.0,2,1990,2,995,995,10.0,31.0,21.0
4.0,104223,102738,6396,45,1.0,1,1095,1,1095,1095,80.0,82.0,136.0
1.0,29348,29016,2804,60,3.0,4,4550,4,650,1500,17.0,17.0,21.0
1.0,26088,25864,2804,60,3.0,5,4900,2,600,1100,7.0,5.0,4.0
2.0,165358,163445,2804,13,5.0,3,3823,3,543,2282,19.0,19.0,27.0
1.0,139855,138090,2804,60,3.0,2,2100,2,600,950,16.0,16.0,15.0
1.0,31059,30772,2804,60,3.0,3,3550,3,600,1600,23.0,15.0,15.0
1.0,70615,69800,2804,60,3.0,5,7250,4,350,1800,9.0,9.0,17.0
1.0,114581,112961,2804,60,3.0,4,3400,3,500,850,7.0,6.0,5.0
1.0,92456,91140,2804,60,3.0,2,1900,2,600,1300,14.0,10.0,8.0
1.0,30613,30135,2804,60,3.0,4,4200,4,350,1600,27.0,20.0,15.0
1.0,32821,32166,2804,60,3.0,1,1550,1,1050,1050,13.0,13.0,15.0
1.0,55745,54930,2804,60,3.0,3,2400,3,450,900,6.0,9.0,9.0
1.0,56023,55402,2804,60,3.0,4,4950,4,600,1600,6.0,7.0,11.0
1.0,172293,169746,2804,60,3.0,5,5050,5,450,1600,10.0,10.0,7.0
1.0,126110,124433,2804,60,3.0,3,3000,3,400,1050,21.0,21.0,25.0
1.0,18801,18464,2804,60,3.0,7,5250,5,400,1400,3.0,3.0,4.0
1.0,101111,99995,2804,60,3.0,5,4750,4,350,1800,15.0,14.0,11.0
1.0,160064,158061,2804,60,3.0,1,900,1,600,600,26.0,26.0,44.0
1.0,12358,12167,2804,60,3.0,2,3196,2,991,1460,23.0,28.0,12.0
1.0,431,381,2804,60,3.0,7,9450,6,900,1700,19.0,19.0,11.0
1.0,89378,89579,2804,60,3.0,3,2250,3,250,1250,24.0,23.0,23.0
1.0,75191,74069,2804,60,3.0,2,2200,2,600,1300,13.0,14.0,14.0
1.0,62630,61799,2804,60,3.0,2,2600,2,600,1050,14.0,15.0,10.0
1.0,175700,172892,2804,60,3.0,2,1900,2,600,1000,5.0,5.0,6.0
1.0,86893,85565,2804,60,3.0,2,1900,2,600,1000,25.0,23.0,19.0
1.0,25784,25376,2804,60,3.0,2,1935,2,545,1003,12.0,9.0,10.0
3.0,75045,73856,4246,60,2.0,3,1165,3,65,925,8.0,9.0,16.0
3.0,47744,47009,4246,60,2.0,2,2025,1,925,925,5.0,6.0,4.0
3.0,127971,126026,4246,60,2.0,1,925,1,925,925,11.0,11.0,10.0
3.0,6183,6115,4246,60,2.0,1,1000,1,925,925,11.0,11.0,11.0
3.0,98532,97290,4246,60,2.0,2,1850,2,925,925,3.0,3.0,3.0
4.0,54773,54230,4246,28,3.0,4,4370,4,925,1495,14.0,14.0,19.0
3.0,99768,98413,4246,60,2.0,2,2394,2,999,1395,14.0,14.0,12.0
3.0,133436,131390,4246,60,2.0,6,6394,5,899,1099,5.0,6.0,5.0
3.0,134111,131947,4246,60,2.0,2,2990,1,1495,1495,13.0,10.0,11.0
3.0,212,241,4246,60,2.0,7,7245,7,899,1099,9.0,5.0,2.0
3.0,359,403,4246,60,2.0,3,2849,3,925,999,14.0,12.0,11.0
3.0,139649,137508,4246,60,2.0,6,6521,6,899,999,9.0,6.0,6.0
1.0,141562,139258,2477,28,4.0,39,1126,3,0,279,11.0,10.0,15.0
3.0,107993,106254,2477,50,4.0,11,915,6,0,169,22.0,18.0,20.0
1.0,75656,74542,2477,28,4.0,6,1055,4,100,199,26.0,28.0,38.0
3.0,81289,80151,3704,47,1.0,6,1474,3,159,519,,,
