Area,Room,Address,Price,Price(USD),Parking_True,Warehouse_True,Elevator_True
180,3,40,9900000000.0,330000.0,True,True,True
93,2,152,1181100000.0,39370.0,True,True,True
84,2,152,1150800000.0,38360.0,True,True,True
92,2,152,1012000000.0,33733.33,False,True,True
105,2,152,1365000000.0,45500.0,True,True,True
67,2,26,2400000000.0,80000.0,True,True,False
100,2,43,5500000000.0,183333.33,True,True,True
170,3,118,10800000000.0,360000.0,True,True,True
162,3,118,7600000000.0,253333.33,True,True,True
43,1,156,2080000000.0,69333.33,True,True,True
150,3,57,12500000000.0,416666.67,True,True,True
245,3,50,22050000000.0,735000.0,True,True,True
93,2,108,4140000000.0,138000.0,True,True,True
60,1,119,295000000.0,9833.33,True,True,True
128,3,57,9300000000.0,310000.0,True,True,True
87,2,117,795000000.0,26500.0,True,True,True
100,2,68,5500000000.0,183333.33,True,True,True
124,2,68,7040000000.0,234666.67,True,True,True
156,3,0,9400000000.0,313333.33,True,True,True
171,3,57,14000000000.0,466666.67,True,True,True
58,2,26,2080000000.0,69333.33,True,True,False
88,2,12,2024000000.0,67466.67,True,True,True
190,3,105,24700000000.0,823333.33,True,True,True
61,1,26,2180000000.0,72666.67,True,True,False
165,3,105,17200000000.0,573333.33,True,True,True
235,3,57,26500000000.0,883333.33,True,True,True
87,2,117,670000000.0,22333.33,True,True,True
121,3,117,630000000.0,21000.0,True,True,True
105,2,117,955000000.0,31833.33,True,True,True
100,3,117,500000000.0,16666.67,True,True,True
105,2,117,980000000.0,32666.67,True,True,True
69,2,146,2050000000.0,68333.33,True,True,True
115,2,150,13000000000.0,433333.33,True,True,True
157,3,150,18500000000.0,616666.67,True,True,True
145,3,68,7541000000.0,251366.67,True,True,True
160,3,179,10700000000.0,356666.67,True,True,True
261,4,189,26000000000.0,866666.67,True,True,True
145,3,189,11000000000.0,366666.67,True,True,True
51,1,120,1275000000.0,42500.0,False,True,True
87,2,117,490000000.0,16333.33,True,True,True
116,2,36,4350000000.0,145000.0,True,True,True
95,2,74,2280000000.0,76000.0,True,True,True
75,2,74,2250000000.0,75000.0,True,True,True
86,2,84,1978000000.0,65933.33,True,True,True
95,2,122,4200000000.0,140000.0,True,True,True
85,2,192,1955000000.0,65166.67,True,True,True
88,2,176,2024000000.0,67466.67,True,True,True
93,2,10,2139000000.0,71300.0,True,True,True
70,2,12,1630000000.0,54333.33,True,True,True
140,3,135,9800000000.0,326666.67,True,True,True
81,2,26,4000000000.0,133333.33,True,True,True
45,1,111,1200000000.0,40000.0,False,False,False
58,1,122,1900000000.0,63333.33,True,True,False
140,3,36,4400000000.0,146666.67,True,True,True
100,2,86,3580000000.0,119333.33,True,True,True
96,2,18,3750000000.0,125000.0,True,True,True
79,2,40,2850000000.0,95000.0,True,True,True
125,3,119,3750000000.0,125000.0,True,True,True
75,2,108,3050000000.0,101666.67,True,True,True
145,2,18,4500000000.0,150000.0,True,True,True
102,2,127,4520000000.0,150666.67,True,True,False
115,2,191,4350000000.0,145000.0,True,True,True
140,3,119,8500000000.0,283333.33,True,True,True
66,1,122,3300000000.0,110000.0,True,True,True
161,3,119,8350000000.0,278333.33,True,True,True
102,2,119,4500000000.0,150000.0,True,True,True
145,4,119,5100000000.0,170000.0,True,True,True
95,2,146,2970000000.0,99000.0,True,True,True
78,2,115,460000000.0,15333.33,True,True,True
90,2,40,3150000000.0,105000.0,True,True,True
66,1,111,1090000000.0,36333.33,True,True,False
48,1,74,810000000.0,27000.0,True,True,True
85,2,156,3200000000.0,106666.67,True,True,True
63,1,141,2000000000.0,66666.67,True,True,True
105,2,36,1035000000.0,34500.0,True,True,True
55,1,84,1090000000.0,36333.33,True,True,False
103,2,107,1035000000.0,34500.0,True,True,True
155,3,150,10000000000.0,333333.33,True,True,True
101,2,162,1035000000.0,34500.0,True,True,True
106,2,71,1245000000.0,41500.0,True,True,False
100,2,119,1035000000.0,34500.0,True,True,True
77,2,156,2650000000.0,88333.33,True,True,True
66,2,26,2700000000.0,90000.0,True,True,True
105,3,146,3600000000.0,120000.0,True,True,True
117,2,192,6500000000.0,216666.67,True,True,True
118,2,156,3900000000.0,130000.0,True,True,True
151,3,152,1510000000.0,50333.33,True,True,True
" 16,160,000,000 ",3,118,16160000000.0,538666.67,True,True,True
86,2,117,500000000.0,16666.67,True,True,True
85,2,117,600000000.0,20000.0,True,True,True
86,2,117,750000000.0,25000.0,True,True,True
86,2,117,600000000.0,20000.0,True,True,True
75,2,26,3300000000.0,110000.0,True,True,True
200,3,50,20000000000.0,666666.67,True,True,True
46,1,13,450000000.0,15000.0,True,True,False
98,2,117,570000000.0,19000.0,True,True,True
90,2,189,6700000000.0,223333.33,True,True,True
70,2,163,2950000000.0,98333.33,True,True,True
40,1,13,350000000.0,11666.67,True,True,True
58,1,106,2750000000.0,91666.67,True,True,True
90,2,11,4590000000.0,153000.0,True,True,True
78,2,40,3300000000.0,110000.0,True,True,True
200,3,105,20000000000.0,666666.67,True,True,True
82,2,39,4200000000.0,140000.0,True,True,True
115,3,57,7485000000.0,249500.0,True,True,True
125,2,37,11250000000.0,375000.0,True,True,True
107,2,118,9200000000.0,306666.67,True,True,True
55,1,79,850000000.0,28333.33,False,True,False
50,1,141,1500000000.0,50000.0,True,True,True
75,2,117,60000000.0,2000.0,True,True,True
420,5,13,11000000000.0,366666.67,True,True,False
225,4,13,5500000000.0,183333.33,True,True,False
230,3,68,13800000000.0,460000.0,True,True,True
147,3,44,11500000000.0,383333.33,True,True,True
97,2,117,900000000.0,30000.0,True,True,True
145,3,37,12300000000.0,410000.0,True,True,True
50,1,100,1750000000.0,58333.33,True,True,False
117,2,68,6100000000.0,203333.33,True,True,True
72,1,13,730000000.0,24333.33,True,True,False
161,3,39,13000000000.0,433333.33,True,True,True
400,5,43,18500000000.0,616666.67,True,True,True
230,3,50,23000000000.0,766666.67,True,True,True
170,3,68,7950000000.0,265000.0,True,True,True
58,1,183,2050000000.0,68333.33,True,True,True
57,1,156,1950000000.0,65000.0,True,True,True
115,3,50,8100000000.0,270000.0,True,True,True
50,1,120,1200000000.0,40000.0,True,True,True
84,2,115,850000000.0,28333.33,True,True,False
78,2,152,580000000.0,19333.33,False,True,False
64,2,13,960000000.0,32000.0,True,True,False
113,2,122,6500000000.0,216666.67,True,True,True
175,3,68,9450000000.0,315000.0,True,True,True
111,2,68,6050000000.0,201666.67,True,True,True
128,3,68,6500000000.0,216666.67,True,True,True
200,4,57,14000000000.0,466666.67,True,True,True
131,2,135,7980000000.0,266000.0,True,True,True
105,3,68,6000000000.0,200000.0,True,True,True
61,2,141,1100000000.0,36666.67,True,True,False
140,3,112,6300000000.0,210000.0,True,True,True
185,3,190,9000000000.0,300000.0,True,True,True
122,2,135,7900000000.0,263333.33,True,True,True
69,2,97,3795000000.0,126500.0,True,True,True
95,2,122,6700000000.0,223333.33,True,True,True
90,2,1,4000000000.0,133333.33,True,True,True
57,1,111,1600000000.0,53333.33,True,True,True
400,3,11,2000000000.0,66666.67,True,True,False
81,2,13,1109700000.0,36990.0,True,True,False
94,2,13,1250000000.0,41666.67,True,True,True
134,2,76,1608000000.0,53600.0,True,True,True
74,2,115,315000000.0,10500.0,False,False,True
44,1,13,585000000.0,19500.0,True,True,False
100,2,125,3250000000.0,108333.33,True,True,True
175,3,150,9300000000.0,310000.0,True,True,True
54,2,156,1850000000.0,61666.67,True,True,False
96,2,12,2210000000.0,73666.67,True,True,True
90,2,79,2400000000.0,80000.0,True,True,True
90,2,156,3170000000.0,105666.67,True,True,True
68,2,79,1100000000.0,36666.67,False,False,False
90,2,156,3200000000.0,106666.67,True,True,True
97,2,122,4700000000.0,156666.67,True,True,True
78,2,122,2730000000.0,91000.0,True,True,False
125,3,156,5550000000.0,185000.0,True,True,True
97,2,50,5950000000.0,198333.33,True,True,True
100,2,50,6200000000.0,206666.67,True,True,True
63,2,52,2100000000.0,70000.0,True,True,True
57,1,122,2000000000.0,66666.67,True,True,True
80,2,131,1390000000.0,46333.33,True,True,True
88,2,131,1574000000.0,52466.67,True,True,True
94,2,131,1712000000.0,57066.67,True,True,True
109,3,52,4230000000.0,141000.0,True,True,True
78,2,68,3300000000.0,110000.0,True,True,True
250,3,105,32500000000.0,1083333.33,True,True,True
140,3,68,6800000000.0,226666.67,True,True,True
100,2,117,500000000.0,16666.67,True,True,True
95,2,146,3150000000.0,105000.0,True,True,True
85,2,115,1150000000.0,38333.33,True,True,True
83,2,41,2575000000.0,85833.33,True,True,True
100,2,118,5500000000.0,183333.33,True,True,True
60,2,118,3450000000.0,115000.0,True,True,True
82,2,100,3050000000.0,101666.67,True,True,True
150,3,24,2800000000.0,93333.33,True,True,True
49,1,71,460000000.0,15333.33,True,True,False
216,4,13,5700000000.0,190000.0,True,True,False
" 1,000 ",2,31,7000000000.0,233333.33,True,True,False
77,2,115,440000000.0,14666.67,False,False,False
63,1,146,2080000000.0,69333.33,True,True,True
125,3,115,1300000000.0,43333.33,True,True,False
45,1,40,1900000000.0,63333.33,True,True,True
135,3,123,7500000000.0,250000.0,True,True,True
80,2,123,4700000000.0,156666.67,True,False,True
155,3,57,9800000000.0,326666.67,True,True,True
125,3,122,6300000000.0,210000.0,True,True,True
95,2,123,6250000000.0,208333.33,True,True,True
85,2,123,4500000000.0,150000.0,True,True,True
110,2,123,8100000000.0,270000.0,True,True,True
680,5,43,81600000000.0,2720000.0,True,True,False
63,1,146,2350000000.0,78333.33,True,True,True
60,1,135,3600000000.0,120000.0,True,True,True
210,3,57,14000000000.0,466666.67,True,True,True
145,3,57,11600000000.0,386666.67,True,True,True
171,3,75,8900000000.0,296666.67,True,True,True
55,1,40,1830000000.0,61000.0,True,True,True
140,3,75,7700000000.0,256666.67,True,True,True
147,3,75,8700000000.0,290000.0,True,True,True
83,2,146,2400000000.0,80000.0,True,True,True
105,2,117,514000000.0,17133.33,True,True,True
55,1,40,2000000000.0,66666.67,True,True,True
750,5,90,75000000000.0,2500000.0,True,True,True
62,2,122,2100000000.0,70000.0,True,True,True
55,1,119,1900000000.0,63333.33,True,True,True
75,2,183,1950000000.0,65000.0,True,True,False
95,2,183,4200000000.0,140000.0,True,True,True
89,2,26,3620000000.0,120666.67,True,True,True
202,3,6,7474000000.0,249133.33,True,True,True
51,1,163,1720000000.0,57333.33,True,True,False
400,1,145,3000000000.0,100000.0,True,False,False
145,3,122,7600000000.0,253333.33,True,True,True
115,3,122,5000000000.0,166666.67,True,True,True
130,3,150,8450000000.0,281666.67,True,True,True
62,1,125,950000000.0,31666.67,False,True,False
94,2,146,3160000000.0,105333.33,True,True,True
87,2,117,726000000.0,24200.0,True,True,True
51,2,84,1050000000.0,35000.0,False,True,True
95,2,146,2870000000.0,95666.67,True,True,True
80,2,74,2150000000.0,71666.67,True,True,True
145,3,122,4300000000.0,143333.33,True,True,True
155,3,150,9300000000.0,310000.0,True,True,True
88,2,42,3940000000.0,131333.33,True,True,True
175,3,57,15225000000.0,507500.0,True,True,True
94,2,156,4700000000.0,156666.67,True,True,True
89,2,43,3300000000.0,110000.0,True,True,True
62,2,118,3400000000.0,113333.33,True,True,False
136,3,122,7550000000.0,251666.67,True,True,True
60,1,52,2450000000.0,81666.67,True,True,True
120,3,163,5000000000.0,166666.67,True,True,True
137,3,113,1750000000.0,58333.33,True,True,True
160,3,150,12500000000.0,416666.67,True,True,True
110,2,135,8800000000.0,293333.33,True,True,True
71,2,13,940000000.0,31333.33,True,True,False
80,2,13,1110000000.0,37000.0,True,True,False
84,3,13,1590000000.0,53000.0,True,True,True
77,2,57,5544000000.0,184800.0,True,True,True
74,2,156,4100000000.0,136666.67,True,True,True
130,3,146,5400000000.0,180000.0,True,True,True
70,2,163,2400000000.0,80000.0,True,True,True
75,2,115,389000000.0,12966.67,False,True,True
83,2,118,5000000000.0,166666.67,True,False,True
65,1,26,3500000000.0,116666.67,True,True,True
62,1,125,1100000000.0,36666.67,False,True,False
140,3,162,1484000000.0,49466.67,True,True,True
235,3,57,25900000000.0,863333.33,True,True,True
102,2,57,8100000000.0,270000.0,True,True,True
138,3,76,1242000000.0,41400.0,True,True,True
49,1,13,380000000.0,12666.67,True,True,False
250,3,105,45000000000.0,1500000.0,True,True,False
48,1,141,995000000.0,33166.67,True,True,False
68,2,120,1550000000.0,51666.67,True,True,False
128,3,93,5200000000.0,173333.33,True,True,True
60,1,120,1380000000.0,46000.0,True,True,True
85,2,108,3200000000.0,106666.67,True,True,True
85,2,71,565000000.0,18833.33,True,True,True
78,2,71,550000000.0,18333.33,True,False,False
38,1,120,850000000.0,28333.33,True,True,False
92,2,120,2760000000.0,92000.0,True,False,True
95,2,156,4650000000.0,155000.0,True,True,True
105,3,40,3900000000.0,130000.0,True,True,True
92,2,117,550000000.0,18333.33,False,False,True
76,2,183,2400000000.0,80000.0,True,True,False
85,2,185,1250000000.0,41666.67,True,True,True
161,3,57,15350000000.0,511666.67,True,True,True
50,1,128,750000000.0,25000.0,True,False,True
78,2,183,2650000000.0,88333.33,True,True,True
54,1,40,2150000000.0,71666.67,True,True,True
100,2,146,3800000000.0,126666.67,True,True,True
100,2,40,3500000000.0,116666.67,True,True,True
110,3,74,2330000000.0,77666.67,True,True,True
57,1,40,2050000000.0,68333.33,True,True,True
63,2,13,870000000.0,29000.0,True,True,False
100,2,111,3600000000.0,120000.0,True,True,True
80,1,152,560000000.0,18666.67,False,True,False
115,2,40,4200000000.0,140000.0,True,True,True
68,1,183,1950000000.0,65000.0,True,True,False
48,1,183,1900000000.0,63333.33,True,True,False
75,2,183,2450000000.0,81666.67,True,True,False
115,2,156,5000000000.0,166666.67,True,True,True
106,2,40,3500000000.0,116666.67,True,True,True
56,1,40,1980000000.0,66000.0,True,True,True
58,1,40,2080000000.0,69333.33,True,True,True
95,2,26,3700000000.0,123333.33,True,True,True
50,1,183,1900000000.0,63333.33,True,True,True
60,2,26,2100000000.0,70000.0,True,True,False
60,1,40,1920000000.0,64000.0,True,True,True
92,2,96,2500000000.0,83333.33,True,True,False
57,1,183,2300000000.0,76666.67,True,True,True
72,2,183,2300000000.0,76666.67,True,True,False
71,2,40,2280000000.0,76000.0,True,True,False
123,2,110,3600000000.0,120000.0,True,True,True
50,1,183,1950000000.0,65000.0,True,True,True
58,1,146,1850000000.0,61666.67,True,True,True
54,1,40,2050000000.0,68333.33,True,True,True
85,2,146,2350000000.0,78333.33,True,True,True
85,2,183,3450000000.0,115000.0,True,True,True
125,3,101,1300000000.0,43333.33,False,True,True
55,1,40,1920000000.0,64000.0,True,True,True
72,2,183,2500000000.0,83333.33,True,True,True
115,2,40,5200000000.0,173333.33,True,True,True
100,2,183,3450000000.0,115000.0,True,True,True
116,2,119,4170000000.0,139000.0,True,True,True
105,2,119,3250000000.0,108333.33,True,True,True
60,1,40,1800000000.0,60000.0,True,True,False
53,1,52,2120000000.0,70666.67,True,True,True
55,1,40,1780000000.0,59333.33,True,True,True
76,2,40,2250000000.0,75000.0,True,True,True
111,3,119,3500000000.0,116666.67,True,True,True
77,2,62,2150000000.0,71666.67,True,True,True
58,1,40,1860000000.0,62000.0,True,True,True
94,2,164,3200000000.0,106666.67,True,True,False
58,1,146,1880000000.0,62666.67,True,True,True
108,2,62,3300000000.0,110000.0,True,True,True
56,1,52,2000000000.0,66666.67,True,True,True
84,2,106,3250000000.0,108333.33,True,True,True
60,2,19,1950000000.0,65000.0,True,True,True
53,1,117,470000000.0,15666.67,False,True,True
73,2,120,2555000000.0,85166.67,True,True,True
73,2,120,1970000000.0,65666.67,False,False,True
150,3,120,5100000000.0,170000.0,True,True,True
114,2,120,3762000000.0,125400.0,True,True,True
53,1,117,540000000.0,18000.0,False,True,True
125,3,120,4000000000.0,133333.33,True,True,True
145,3,57,13625000000.0,454166.67,True,True,True
197,3,37,18715000000.0,623833.33,True,True,True
105,2,85,4000000000.0,133333.33,True,True,True
135,3,172,4050000000.0,135000.0,True,True,True
137,3,158,4660000000.0,155333.33,True,True,True
90,2,26,3200000000.0,106666.67,True,True,False
125,2,163,6625000000.0,220833.33,True,True,True
175,3,57,15500000000.0,516666.67,True,True,True
52,1,40,2300000000.0,76666.67,True,True,True
110,3,119,3100000000.0,103333.33,True,True,True
112,2,119,3300000000.0,110000.0,True,False,True
65,2,156,2150000000.0,71666.67,True,True,True
48,1,13,400000000.0,13333.33,True,True,True
105,2,119,2800000000.0,93333.33,True,True,True
56,1,146,2240000000.0,74666.67,True,True,True
108,2,62,1900000000.0,63333.33,True,True,True
78,2,163,2920000000.0,97333.33,True,True,True
85,2,115,520000000.0,17333.33,True,True,True
105,2,117,535000000.0,17833.33,True,True,True
145,3,135,11000000000.0,366666.67,True,True,True
145,3,122,8990000000.0,299666.67,True,True,True
140,3,122,6200000000.0,206666.67,True,True,True
66,2,111,1580000000.0,52666.67,True,True,True
150,2,28,1200000000.0,40000.0,False,True,True
98,2,26,4480000000.0,149333.33,True,True,True
108,2,119,3350000000.0,111666.67,True,True,True
95,2,111,2600000000.0,86666.67,True,True,True
64,1,49,900000000.0,30000.0,False,False,True
75,1,49,1875000000.0,62500.0,True,False,True
90,2,119,2500000000.0,83333.33,True,True,True
93,2,49,1510000000.0,50333.33,True,True,True
148,3,119,5750000000.0,191666.67,True,True,True
64,1,48,1050000000.0,35000.0,False,True,False
114,2,119,3600000000.0,120000.0,True,True,True
107,2,119,3500000000.0,116666.67,True,True,True
113,2,119,3270000000.0,109000.0,True,True,True
115,2,57,7400000000.0,246666.67,True,True,True
115,2,119,3600000000.0,120000.0,True,True,True
120,2,60,8400000000.0,280000.0,True,True,True
76,2,26,2700000000.0,90000.0,True,True,True
106,2,106,4520000000.0,150666.67,True,True,True
105,2,57,6900000000.0,230000.0,True,True,True
87,2,128,1570000000.0,52333.33,False,False,True
68,2,111,1970000000.0,65666.67,True,True,True
70,2,122,2580000000.0,86000.0,True,True,True
165,3,111,5250000000.0,175000.0,True,True,True
365,4,39,47450000000.0,1581666.67,True,True,True
175,3,118,15500000000.0,516666.67,True,True,True
70,2,135,4800000000.0,160000.0,True,True,True
165,3,93,10230000000.0,341000.0,True,True,True
115,2,26,5080000000.0,169333.33,True,True,True
93,2,146,2900000000.0,96666.67,True,False,True
181,3,93,13000000000.0,433333.33,True,True,True
175,3,93,11375000000.0,379166.67,True,True,True
146,3,93,8500000000.0,283333.33,True,True,True
135,3,93,6200000000.0,206666.67,True,True,True
50,1,164,1980000000.0,66000.0,True,True,True
110,2,117,535000000.0,17833.33,True,True,True
108,2,89,7000000000.0,233333.33,True,True,True
121,3,117,610000000.0,20333.33,True,True,True
220,3,44,35200000000.0,1173333.33,True,True,True
240,4,44,38500000000.0,1283333.33,True,True,True
90,2,155,5500000000.0,183333.33,True,True,True
117,2,105,12500000000.0,416666.67,True,True,True
142,3,122,7550000000.0,251666.67,True,True,True
55,1,183,1950000000.0,65000.0,True,True,False
85,2,156,3300000000.0,110000.0,True,True,True
162,3,105,16300000000.0,543333.33,True,True,True
100,2,7,6500000000.0,216666.67,True,True,True
165,3,150,12400000000.0,413333.33,True,True,True
150,3,105,15000000000.0,500000.0,True,True,True
83,2,126,1450000000.0,48333.33,True,True,True
200,3,184,10000000000.0,333333.33,True,False,True
95,2,0,6700000000.0,223333.33,True,True,True
82,2,119,2350000000.0,78333.33,True,True,True
112,3,156,5600000000.0,186666.67,True,True,True
96,2,108,3900000000.0,130000.0,True,True,True
86,3,115,425000000.0,14166.67,True,True,True
105,2,117,940000000.0,31333.33,True,True,True
115,2,111,3280000000.0,109333.33,True,True,True
87,2,146,3000000000.0,100000.0,True,True,True
165,3,50,11500000000.0,383333.33,True,True,True
135,3,93,7425000000.0,247500.0,True,True,True
110,2,52,3670000000.0,122333.33,True,True,True
80,2,163,3500000000.0,116666.67,True,True,True
66,2,163,1800000000.0,60000.0,True,True,True
88,2,126,1550000000.0,51666.67,True,True,True
70,1,152,870000000.0,29000.0,True,True,False
130,3,52,5600000000.0,186666.67,True,True,True
87,2,106,3000000000.0,100000.0,True,True,True
86,2,163,4500000000.0,150000.0,True,True,True
62,1,164,2400000000.0,80000.0,True,True,True
87,2,117,725000000.0,24166.67,True,True,True
70,2,163,2000000000.0,66666.67,True,True,True
65,2,163,2700000000.0,90000.0,True,True,True
64,2,163,2100000000.0,70000.0,True,True,True
62,2,163,2200000000.0,73333.33,True,True,True
140,3,57,8000000000.0,266666.67,True,True,True
125,3,57,7100000000.0,236666.67,True,True,True
68,2,163,2100000000.0,70000.0,True,True,True
67,2,183,2200000000.0,73333.33,True,False,False
64,2,163,2050000000.0,68333.33,True,True,True
95,2,108,3900000000.0,130000.0,True,True,False
97,2,117,770000000.0,25666.67,True,True,True
136,3,119,4300000000.0,143333.33,True,True,True
70,1,183,2400000000.0,80000.0,True,True,True
85,2,126,1507000000.0,50233.33,True,True,True
105,2,117,950000000.0,31666.67,True,True,True
50,1,106,1900000000.0,63333.33,True,False,True
57,1,164,2750000000.0,91666.67,True,True,True
95,2,183,3300000000.0,110000.0,True,True,True
65,2,183,2380000000.0,79333.33,True,True,True
100,2,170,2000000000.0,66666.67,False,True,False
128,3,86,3950000000.0,131666.67,True,True,True
93,2,57,6000000000.0,200000.0,True,True,True
75,2,126,1275000000.0,42500.0,True,True,True
133,4,74,4700000000.0,156666.67,True,True,False
100,2,108,4450000000.0,148333.33,True,True,True
140,3,119,4800000000.0,160000.0,True,True,True
92,2,26,3570000000.0,119000.0,True,True,True
120,2,11,4500000000.0,150000.0,True,True,False
45,1,74,1030000000.0,34333.33,True,True,False
130,2,57,6890000000.0,229666.67,True,True,False
95,2,102,2185000000.0,72833.33,False,True,True
150,3,57,10500000000.0,350000.0,False,False,False
72,2,126,1206000000.0,40200.0,True,True,True
60,1,26,3350000000.0,111666.67,True,True,True
190,3,39,12000000000.0,400000.0,True,True,True
125,2,150,9750000000.0,325000.0,True,True,True
90,2,106,3420000000.0,114000.0,True,True,True
105,2,146,4100000000.0,136666.67,True,True,True
90,2,156,2850000000.0,95000.0,True,True,True
102,2,163,5600000000.0,186666.67,True,True,True
50,1,111,1500000000.0,50000.0,True,True,True
66,2,122,2250000000.0,75000.0,True,True,False
125,3,187,8750000000.0,291666.67,True,True,True
132,3,115,2050000000.0,68333.33,True,True,True
103,2,26,4300000000.0,143333.33,True,True,True
270,5,187,13500000000.0,450000.0,True,True,False
130,2,156,4180000000.0,139333.33,True,True,True
77,2,192,2020000000.0,67333.33,True,True,False
71,1,192,2300000000.0,76666.67,True,True,True
160,3,11,8320000000.0,277333.33,True,True,True
110,2,156,3410000000.0,113666.67,True,True,True
75,2,156,1980000000.0,66000.0,True,True,True
75,2,156,2400000000.0,80000.0,True,True,True
85,2,109,4500000000.0,150000.0,True,True,True
130,3,135,8500000000.0,283333.33,True,True,True
73,2,126,1679000000.0,55966.67,True,True,True
95,2,135,5500000000.0,183333.33,True,True,True
250,4,150,35000000000.0,1166666.67,True,True,False
65,2,141,1750000000.0,58333.33,True,True,True
64,2,19,2090000000.0,69666.67,True,True,True
94,2,180,4130000000.0,137666.67,True,True,True
110,2,117,375000000.0,12500.0,True,True,True
105,2,117,550000000.0,18333.33,True,True,True
145,3,68,9000000000.0,300000.0,True,True,True
105,2,117,875000000.0,29166.67,True,True,True
120,2,50,12000000000.0,400000.0,True,True,True
100,2,64,3100000000.0,103333.33,True,True,True
115,2,181,3800000000.0,126666.67,True,True,True
100,2,146,3300000000.0,110000.0,False,True,True
63,1,111,1280000000.0,42666.67,True,True,True
55,1,183,1900000000.0,63333.33,False,False,False
123,3,104,3300000000.0,110000.0,True,True,True
81,2,126,1420000000.0,47333.33,True,True,True
130,3,74,2800000000.0,93333.33,True,True,True
108,2,118,7700000000.0,256666.67,True,True,True
135,3,125,2950000000.0,98333.33,True,True,True
82,2,183,3500000000.0,116666.67,True,True,True
120,2,164,4250000000.0,141666.67,True,True,True
303,3,7,30000000000.0,1000000.0,True,True,True
200,3,112,18000000000.0,600000.0,True,True,True
50,1,156,1850000000.0,61666.67,True,True,True
80,2,156,3550000000.0,118333.33,True,True,True
100,2,117,1100000000.0,36666.67,True,True,True
85,2,156,2380000000.0,79333.33,True,True,True
44,1,156,1390000000.0,46333.33,True,True,False
115,2,166,8200000000.0,273333.33,True,True,True
75,2,106,2930000000.0,97666.67,True,True,True
65,1,156,2220000000.0,74000.0,True,True,True
106,2,187,5700000000.0,190000.0,True,True,True
203,3,189,36000000000.0,1200000.0,True,True,True
92,2,146,2700000000.0,90000.0,True,True,True
62,1,164,2170000000.0,72333.33,True,True,True
92,2,118,6700000000.0,223333.33,True,True,True
85,2,26,3150000000.0,105000.0,True,True,True
60,1,135,3300000000.0,110000.0,True,True,True
100,2,40,3400000000.0,113333.33,True,True,True
100,2,108,5100000000.0,170000.0,True,True,True
121,2,56,7500000000.0,250000.0,True,True,True
63,1,50,5600000000.0,186666.67,True,True,True
98,2,183,4400000000.0,146666.67,True,True,True
67,2,118,3500000000.0,116666.67,True,True,True
87,2,183,2830000000.0,94333.33,True,True,True
115,3,118,5300000000.0,176666.67,True,True,True
49,1,122,2300000000.0,76666.67,False,False,True
40,0,111,650000000.0,21666.67,False,True,False
130,3,187,8000000000.0,266666.67,True,True,True
144,3,118,8000000000.0,266666.67,True,True,False
53,1,163,2430000000.0,81000.0,True,True,True
88,2,26,3400000000.0,113333.33,True,True,True
105,2,163,3900000000.0,130000.0,True,True,True
90,2,123,6560000000.0,218666.67,True,True,True
75,2,167,2150000000.0,71666.67,True,True,True
170,3,105,17000000000.0,566666.67,True,True,True
204,3,44,32640000000.0,1088000.0,True,True,True
95,2,52,3600000000.0,120000.0,True,True,True
54,1,13,500000000.0,16666.67,True,True,False
98,2,146,3220000000.0,107333.33,True,True,True
90,2,52,3600000000.0,120000.0,True,True,True
97,2,52,3800000000.0,126666.67,True,True,True
71,2,40,2530000000.0,84333.33,True,True,True
150,3,150,12000000000.0,400000.0,True,True,True
116,3,118,8100000000.0,270000.0,True,True,True
120,2,135,8600000000.0,286666.67,True,True,True
79,2,183,2400000000.0,80000.0,True,True,True
79,2,183,3100000000.0,103333.33,True,True,True
135,2,39,10000000000.0,333333.33,True,True,True
110,2,183,3950000000.0,131666.67,True,True,True
110,3,146,4700000000.0,156666.67,True,True,True
87,2,183,3800000000.0,126666.67,True,True,True
75,2,122,3750000000.0,125000.0,True,True,True
108,2,183,3950000000.0,131666.67,True,True,True
110,2,26,5700000000.0,190000.0,True,True,True
100,2,146,5100000000.0,170000.0,True,True,True
140,3,150,9200000000.0,306666.67,True,True,True
72,2,163,2113000000.0,70433.33,True,True,False
73,2,163,2108000000.0,70266.67,True,True,False
145,3,37,12325000000.0,410833.33,True,True,True
75,2,108,2385000000.0,79500.0,True,True,False
92,2,187,6300000000.0,210000.0,True,True,True
80,2,160,2220000000.0,74000.0,True,True,True
127,2,43,8890000000.0,296333.33,True,True,True
74,2,187,3920000000.0,130666.67,True,True,True
105,3,115,1260000000.0,42000.0,True,True,True
112,3,115,1400000000.0,46666.67,True,True,False
120,2,150,7500000000.0,250000.0,True,True,True
123,3,117,500000000.0,16666.67,True,True,True
140,3,150,10000000000.0,333333.33,True,True,True
63,1,122,3500000000.0,116666.67,True,True,True
56,1,122,1950000000.0,65000.0,True,True,True
105,2,52,4350000000.0,145000.0,True,True,True
97,2,187,5000000000.0,166666.67,True,True,True
140,3,75,9200000000.0,306666.67,True,True,True
60,2,26,1650000000.0,55000.0,True,True,False
54,1,122,2000000000.0,66666.67,False,True,True
90,2,43,6000000000.0,200000.0,True,True,True
92,2,52,3950000000.0,131666.67,True,True,True
65,2,52,1900000000.0,63333.33,False,True,False
76,2,13,896000000.0,29866.67,True,True,True
72,2,163,2600000000.0,86666.67,True,True,True
135,3,50,11500000000.0,383333.33,True,True,True
87,2,117,500000000.0,16666.67,True,True,True
